grid,case,amplitude,time,chi,delta_chi,predicted_delta_chi,delta_cycles,predicted_cycles,local_a,local_invariant,delta_density,predicted_density
finer,negative,-0.004,11.3,-4.829068425165644e-05,0.0,4.1821748901926165e-68,0.0,5.21609819492783e-65,-3.7732516678031227e-75,-5.089609143848743e-146,0.0,2.8097073849026248e-62
finer,negative,-0.004,11.4,-7.039572396189138e-06,0.0,1.3433132546186077e-65,0.0,4.2177828339325605e-63,-3.7572045216940417e-72,-4.5104075531837075e-140,0.0,8.49857170558875e-60
finer,negative,-0.004,11.5,3.422357336914568e-05,0.0,3.747918323003608e-63,0.0,-2.15487653652169e-60,-3.249544351027134e-69,-3.0027453710681236e-134,0.0,2.20935478170188e-57
finer,negative,-0.004,11.6,7.542846146069837e-05,0.0,9.081211373670566e-61,0.0,-1.2876990052615747e-57,-2.443164071976347e-66,-1.5033761757634756e-128,0.0,4.939139639431088e-55
finer,negative,-0.004,11.700000000000001,0.00011650489882733123,0.0,1.9099989848082183e-58,0.0,-4.227771445987889e-55,-1.5980322591764832e-63,-5.6652215820582244e-123,0.0,9.500412039474941e-53
finer,negative,-0.004,11.8,0.00015738291097182008,0.0,3.484570898219255e-56,0.0,-1.0313949037301442e-52,-9.09949396069471e-61,-1.6076091122383724e-117,0.0,1.573272665146244e-50
finer,negative,-0.004,11.9,0.0001979928618314636,0.0,5.509081814674157e-54,0.0,-2.0138876173666432e-50,-4.5134544590255565e-58,-3.43563866162557e-112,0.0,2.2446470461476588e-48
finer,negative,-0.004,12.0,0.00023826557243806002,0.0,7.538696443599737e-52,0.0,-3.240842374553375e-48,-1.951133350172082e-55,-5.527697621099427e-107,0.0,2.7615489538469607e-46
finer,negative,-0.004,12.1,0.0002781324385567487,0.0,8.915332895326557e-50,0.0,-4.358078779204302e-46,-7.354287627353379e-53,-6.68924411018262e-102,0.0,2.932725296449556e-44
finer,negative,-0.004,12.200000000000001,0.00031752554783548984,0.0,9.094158037734531e-48,0.0,-4.930635509975256e-44,-2.417811922995511e-50,-6.077728231908279e-97,0.0,2.6916395008199938e-42
finer,negative,-0.004,12.3,0.0003563777956509588,0.0,7.981491988946077e-46,0.0,-4.706759224643768e-42,-6.935003999366309e-48,-4.13400629296994e-92,0.0,2.1374580194732003e-40
finer,negative,-0.004,12.4,0.0003946229989217614,0.0,6.007050401218606e-44,0.0,-3.791274942446389e-40,-1.7357511250123632e-45,-2.0952350149847265e-87,0.0,1.469850555367247e-38
finer,negative,-0.004,12.5,0.00043219600850524873,0.0,3.8595035779655154e-42,0.0,-2.570640018794954e-38,-3.791207423081372e-43,-7.852583571364212e-83,0.0,8.751836839915956e-37
finer,negative,-0.004,12.6,0.0004690328203403388,0.0,2.10351574473559e-40,0.0,-1.4595361200263112e-36,-7.226142122691237e-41,-2.1479564489216382e-78,0.0,4.503418692806854e-35
finer,negative,-0.004,12.700000000000001,0.0005050706843015457,0.0,9.636793674992715e-39,0.0,-6.876672995970559e-35,-1.2017617161462741e-38,-4.183181566017945e-74,0.0,1.9928468599973598e-33
finer,negative,-0.004,12.8,0.0005402482105322595,0.0,3.660322648652171e-37,0.0,-2.6486923664581752e-33,-1.7434490074030373e-36,-5.484483000296112e-70,0.0,7.513876881426356e-32
finer,negative,-0.004,12.9,0.0005745054739934317,0.0,1.1276429170908691e-35,0.0,-8.129389917978997e-32,-2.2055883632555953e-34,-4.0361204194193033e-66,0.0,2.3771439926381287e-30
finer,negative,-0.004,13.0,0.0006077841168788934,0.0,2.7104735409274764e-34,0.0,-1.8937465551651345e-30,-2.4319533425953394e-32,2.033964416663493e-63,0.0,6.162467075895564e-29
finer,negative,-0.004,13.1,0.0006400274478874633,0.0,4.6779429503732434e-33,0.0,-2.9766786862986097e-29,-2.3357964382415683e-30,4.3341335158918264e-58,0.0,1.2626912536151883e-27
finer,negative,-0.004,13.200000000000001,0.0006711805386083522,0.0,4.3839579318251623e-32,0.0,-1.7926683482589438e-28,-1.9526976329185382e-28,5.553193426037414e-54,0.0,1.9338348306619222e-26
finer,negative,-0.004,13.3,0.0007011903175624046,0.0,-2.737039103498732e-31,0.0,4.797959195270906e-27,-1.419578671764726e-26,4.0828580738059534e-50,0.0,2.0465527845681354e-25
finer,negative,-0.004,13.4,0.0007300056610909818,0.0,-1.7324621334908523e-29,0.0,1.5473252495186095e-25,-8.964784295740535e-25,2.016141746065824e-46,0.0,1.792559253749026e-24
finer,negative,-0.004,13.5,0.0007575774803816722,0.0,-2.8393561172754525e-28,0.0,1.965101917781705e-24,-4.9116603490533696e-23,7.018323675690252e-43,0.0,6.583916876838134e-23
finer,negative,-0.004,13.6,0.0007838588052443702,0.0,-1.5650809329223422e-27,0.0,8.836959711084838e-25,-2.3312581074828615e-21,1.756702889560227e-39,0.0,4.266819204554981e-21
finer,negative,-0.004,13.700000000000001,0.0008088048647796252,0.0,4.882228314282522e-26,0.0,-6.7183234647137595e-22,-9.569650061808263e-20,3.189061875077533e-36,0.0,1.8246462479247893e-19
finer,negative,-0.004,13.8,0.000832373163904417,0.0,2.0540583800470574e-24,0.0,-2.163221042853373e-20,-3.3908639476892976e-18,4.2119476749870744e-33,0.0,4.772742210185244e-18
finer,negative,-0.004,13.9,0.0008545235555294618,0.0,4.211611766368663e-23,0.0,-3.7756958489929773e-19,-1.0348605437396804e-16,4.046753894674872e-30,0.0,7.263721356562006e-17
finer,negative,-0.004,14.0,0.0008752183091395881,0.0,4.98127259489839e-22,0.0,-3.6476372222247665e-18,-2.713500212863602e-15,2.8217467854840127e-27,0.0,6.029090553091959e-16
finer,negative,-0.004,14.1,0.0008944221754513937,0.0,3.3513354607482083e-21,0.0,-1.846535068660726e-17,-6.095796536626247e-14,1.4221409233750153e-24,0.0,2.5037959564238913e-15
finer,negative,-0.004,14.200000000000001,0.0009121024462055817,0.0,1.2665625462794504e-20,0.0,-4.576554314222567e-17,-1.1695009349024581e-12,5.151561326770117e-22,0.0,4.6445376953261095e-15
finer,negative,-0.004,14.3,0.0009282290094340457,0.0,2.778668174249585e-20,0.0,-5.285277306647662e-17,-1.909332255040782e-11,1.3317467291331778e-19,0.0,3.5167543672343126e-15
finer,negative,-0.004,14.4,0.0009427744008199113,0.0,4.067089855467802e-20,0.0,-3.658661376897352e-17,-2.6419387307162097e-10,2.4358202252561208e-17,0.0,1.5824317495884872e-15
finer,negative,-0.004,14.5,0.0009557138504388428,0.0,5.141833959441876e-20,0.0,-4.1557067047179926e-17,-3.0843847163709254e-09,3.120028857152336e-15,0.0,1.5276938866423493e-15
finer,negative,-0.004,14.6,0.0009670253243009619,0.0,6.312922833952958e-20,0.0,-2.954941472115325e-17,-3.023100875557498e-08,2.7653149408588903e-13,0.0,7.820462295583898e-16
finer,negative,-0.004,14.700000000000001,0.0009766895614313317,0.0,5.82616056886253e-20,0.0,1.0110841749150471e-16,-2.474063650136325e-07,1.6724787989612782e-11,4.440892098500626e-15,-3.1109169240461857e-16
finer,negative,-0.004,14.8,0.0009846901067389808,-4.336808689942018e-19,1.824604181416608e-20,5.795677419555742e-15,-1.137769448387523e-16,-1.6808577158583524e-06,6.793875083555814e-10,1.3389289676979388e-13,1.353569474814636e-13
finer,negative,-0.004,14.9,0.0009910133387661965,-1.5178830414797062e-18,1.984643694237907e-18,-2.77061652251933e-14,-2.97615464325015e-14,-9.424867195293702e-06,1.8212940291615987e-08,3.9787062533491735e-12,4.739496457692978e-12
finer,negative,-0.004,15.0,0.0009956484922497108,5.117434254131581e-17,6.119180971514478e-17,-6.854448733518485e-13,-7.225706927908086e-13,-4.338516978922638e-05,3.1635765476545406e-07,8.568046272472429e-11,9.714164853611529e-11
finer,negative,-0.004,15.1,0.000998587676351275,9.73613550891983e-16,1.0547825679877954e-15,-9.935063318991127e-12,-1.07006183255698e-11,-0.00016336876329117332,3.5022808677398533e-06,1.2257732606713034e-09,1.3194678034411918e-09
finer,negative,-0.004,15.200000000000001,0.0009998258883296659,1.1529622742645351e-14,1.2169782573952337e-14,-1.0171611772500507e-10,-1.0609041111742415e-10,-0.0005033194889497107,2.450518229073792e-05,1.1636466790143629e-08,1.2071042955318448e-08
finer,negative,-0.004,15.3,0.0009993610218494112,9.505092025963169e-14,9.80308591504137e-14,-7.098713919475025e-10,-7.247976395636376e-10,-0.0012778783233038172,0.00010971990963435277,7.434402504724602e-08,7.546210692340921e-08
finer,negative,-0.004,15.4,0.0009971938704660258,5.604108756912529e-13,5.694629357738522e-13,-3.4971274456963632e-09,-3.5306395303542387e-09,-0.0027216650139762527,0.00033108829230486217,3.3101409513403013e-07,3.327311541998629e-07
finer,negative,-0.004,15.5,0.0009933281271361381,2.465926334654922e-12,2.487021523390558e-12,-1.282596827820542e-08,-1.288703566116428e-08,-0.0050075063616428364,0.0007430245277457603,1.089431034051458e-06,1.0916072013914993e-06
finer,negative,-0.004,15.6,0.0009877703792010167,8.53889745369707e-12,8.58004322094702e-12,-3.729227419934464e-08,-3.738374538729257e-08,-0.008240645733288235,0.0013811651943856766,2.8463667915978874e-06,2.8483336902187047e-06
finer,negative,-0.004,15.700000000000001,0.0009805300983017917,2.4473333732830116e-11,2.4539043810460995e-11,-9.078236037739239e-08,-9.087284901759632e-08,-0.012489032117377463,0.002258199227088123,6.272102355375786e-06,6.270395457503218e-06
finer,negative,-0.004,15.8,0.0009716196258140469,6.039814004835109e-11,6.048148614153785e-11,-1.921282215331651e-07,-1.9216645421895448e-07,-0.017761385454478355,0.0033169460466814025,1.211295314573757e-05,1.2104142908599733e-05
finer,negative,-0.004,15.9,0.0009610541536307709,1.3205875173775972e-10,1.3213511253773124e-10,-3.627632421972468e-07,-3.6265919709110897e-07,-0.02399773943986465,0.004460115427245541,2.101333398896177e-05,2.0992659838246764e-05
finer,negative,-0.004,16.0,0.0009488516989628103,2.612315854085001e-10,2.612445342798412e-10,-6.227510320439522e-07,-6.223705723562307e-07,-0.03108287439732363,0.005553327833145593,3.3331647929624175e-05,3.329264105486828e-05
finer,negative,-0.004,16.1,0.0009350330726819165,4.748914196996482e-10,4.747477621900055e-10,-9.852262581931922e-07,-9.844361423023506e-07,-0.03884109555473696,0.0064342887424034215,4.893028505481567e-05,4.886877836253296e-05
finer,negative,-0.004,16.2,0.0009196218417752367,8.027870834455622e-10,8.023529495767569e-10,-1.4507585208112666e-06,-1.4494118405473699e-06,-0.04704582437254733,0.006957684991462945,6.703602644753115e-05,6.694775140426415e-05
finer,negative,-0.004,16.3,0.0009026442857623094,1.2734541083312192e-09,1.2725586844441994e-09,-2.0028428811199273e-06,-2.0008385103629974e-06,-0.055427998765358366,0.007009385866824766,8.619821098321268e-05,8.608283293604423e-05
finer,negative,-0.004,16.4,0.0008841293466371895,1.908975259118373e-09,1.9074258956783385e-09,-2.605823628802162e-06,-2.603124354240029e-06,-0.06368585878756901,0.006542127011664251,0.00010436920965650742,0.00010422997256345922
finer,negative,-0.004,16.5,0.0008641085736001014,2.7192212058435583e-09,2.7168228815403746e-09,-3.2064954006522916e-06,-3.203140676860171e-06,-0.07149871450003312,0.00558958113225539,0.0001191387213113071,0.00011898263251885813
finer,negative,-0.004,16.6,0.0008426160643178207,3.6965501127748587e-09,3.6931356213369793e-09,-3.739352351342015e-06,-3.735502915968061e-06,-0.07853925609816126,0.004271907849316651,0.00012807487945187823,0.00012791441849999006
finer,negative,-0.004,16.7,0.0008196884032349639,4.81204845122294e-09,4.807506320458571e-09,-4.135382355874543e-06,-4.131257932252724e-06,-0.08448892034899946,0.0027889346559963686,0.000129158289073672,0.00012900691822636252
finer,negative,-0.004,16.8,0.0007953645975717501,6.014330074656342e-09,6.008637002338931e-09,-4.332622394859649e-06,-4.328554030600398e-06,-0.08905067082699555,0.00139446524381174,0.00012121035184442519,0.00012108423915040668
finer,negative,-0.004,16.9,0.0007696860125800227,7.231556070543682e-09,7.224791969765959e-09,-4.287136446368911e-06,-4.2834533057245665e-06,-0.09196370459563682,0.00036381452988246696,0.00010427283804570475,0.00010418415624571132
finer,negative,-0.004,17.0,0.0007426963066535363,8.376890455277265e-09,8.369256741129168e-09,-3.981656142659815e-06,-3.978694444414838e-06,-0.09301419237730366,-4.8139460127275367e-05,7.982700369590923e-05,7.978359742154621e-05
finer,negative,-0.004,17.1,0.0007144413651752483,9.357010138390763e-09,9.348813067277446e-09,-3.430701894072054e-06,-3.428732766195335e-06,-0.0920467069575868,0.0003520211968369966,5.082803450318085e-05,5.082991330036033e-05
finer,negative,-0.004,17.2,0.0006849692322469738,1.0082683707260745e-08,1.0074321819812438e-08,-2.680350528162991e-06,-2.6795033669879526e-06,-0.08897152426950088,0.001661132614981655,2.1493074936596024e-05,2.153006367967385e-05
finer,negative,-0.004,17.3,0.0006543300399361988,1.0480042183678637e-08,1.0471960085456631e-08,-1.8027979375365398e-06,-1.8031132564488177e-06,-0.08377005394378971,0.0038578292060657223,-3.1334485310896554e-06,-3.078446909994764e-06
finer,negative,-0.004,17.400000000000002,0.0006225759332265591,1.0500821182534391e-08,1.049345963702196e-08,-8.863894462978732e-07,-8.877097049666872e-07,-0.07649787842231688,0.00679579600595562,-1.7800886731533794e-05,-1.7752814718959135e-05
finer,negative,-0.004,17.5,0.000589760988426913,1.0129974321935846e-08,1.0123720670821044e-08,-2.263231285294189e-08,-2.4705032043468545e-08,-0.06728339040155944,0.010215151594927984,-1.7786645975959026e-05,-1.7772749225333472e-05
finer,negative,-0.004,17.6,0.0005559411243216181,9.38931391783384e-09,9.384442684391508e-09,7.071475728343444e-07,7.046410753176057e-07,-0.056324869080829114,0.013775702050649872,3.664483373411187e-07,3.193931970121279e-07
finer,negative,-0.004,17.7,0.0005211740061035115,8.33639937094198e-09,8.333041839936961e-09,1.24339319942673e-06,1.2408181366654784e-06,-0.043884002543783836,0.017094965145175275,3.821254813218822e-05,3.808252682030481e-05
finer,negative,-0.004,17.8,0.0004855189415676898,7.058650493046905e-09,7.056779765723913e-09,1.555968989993842e-06,1.553621948094796e-06,-0.030276401949037548,0.01980059005781385,9.497447264039671e-05,9.47461923159848e-05
finer,negative,-0.004,17.900000000000002,0.0004490367699485848,5.663374349237742e-09,5.662812158467696e-09,1.6465140886253285e-06,1.6446057011683725e-06,-0.01586074753552709,0.021583057250242146,0.00016739936650522758,0.00016706613637871822
finer,negative,-0.004,18.0,0.00041178974573682626,4.2650797111199075e-09,4.2655335479009086e-09,1.5454052301062738e-06,1.544049121310443e-06,-0.001025627276502059,0.022233562292740146,0.00024994217720464285,0.0002495094482571134
finer,negative,-0.004,18.1,0.0003738414197159964,2.971907818525698e-09,2.9730196656985546e-09,1.3040851020811029e-06,1.3032804289682788e-06,0.013825094506441782,0.0216747739033819,0.000335275256680978,0.0003347590117263595
finer,negative,-0.004,18.2,0.00033525651849581353,1.8731466640904866e-09,1.8745467109671163e-09,9.84430723296392e-07,9.840971464203344e-07,0.028287017849585587,0.019973893309203683,0.00041506573987204476,0.0004144931816640664
finer,negative,-0.004,18.3,0.00029610082453330707,1.0296367044019226e-09,1.0309942317271022e-09,6.474006863406289e-07,6.47416092661439e-07,0.04197012118799099,0.01733025674799333,0.0004809313360903955,0.0004803430675897523
finer,negative,-0.004,18.400000000000002,0.00025644105902301157,4.684078401843636e-10,4.694676330299497e-10,3.431449555542505e-07,3.433753876636354e-07,0.05451334847818215,0.014047568369156615,0.0005254544103330261,0.0005248996937006093
finer,negative,-0.004,18.5,0.00021634476823793913,1.822004443206935e-10,1.828019408854672e-10,1.0434047354265858e-07,1.0466928952117355e-07,0.06559775649115256,0.010494264730480759,0.0005431133399342869,0.0005426438117574173
finer,negative,-0.004,18.6,0.00017588021259735544,1.3374506133124152e-10,1.3382427749283627e-10,-5.625351987723244e-08,-5.590987423501047e-08,0.07495779176600703,0.007052998454822219,0.0005310039015021806,0.0005306687707491222
finer,negative,-0.004,18.7,0.00013511625826252807,2.6392896313007404e-10,2.635057900075313e-10,-1.4398978882324464e-07,-1.4367753716922277e-07,0.08239052849749168,0.004069210559896836,0.0004892529173154969,0.0004890906198668098
finer,negative,-0.004,18.8,9.412227065181809e-05,5.023979148823486e-10,5.015536235038073e-10,-1.7713489932405687e-07,-1.7686678318623827e-07,0.08776235918187063,0.0018083358302296592,0.000421062000430128,0.0004210906983476922
finer,negative,-0.004,18.900000000000002,5.2968007634238685e-05,7.788194886638837e-10,7.776687876355471e-10,-1.7978702590753509e-07,-1.7955285732909065e-07,0.09101270578786633,0.0004256962873188758,0.0003323699591759599,0.0003325831223584927
finer,negative,-0.004,19.0,1.1723510359002617e-05,1.033016695645275e-09,1.0316792556798029e-09,-1.7469382021344195e-07,-1.744740084057902e-07,0.09215470526772619,-4.7581059875049116e-05,0.0002311790909292899,0.000231546290285466
finer,negative,-0.004,19.1,-2.9541008782513715e-05,1.2224676726427957e-09,1.2210420814007058e-09,-1.7761471243169898e-07,-1.7739308639946923e-07,0.09127296231638299,0.0002999088646238926,0.00012663631711062884,0.00012710736560691608
finer,negative,-0.004,19.2,-7.075528161545887e-05,1.3261852987577361e-09,1.324729904128958e-09,-1.9437122177661184e-07,-1.9414445044494327e-07,0.08851843473492767,0.0012814494857446095,2.799053644897409e-05,2.8503270164741782e-05
finer,negative,-0.004,19.3,-0.00011184910403637396,1.3446520973097635e-09,1.3431766344192997e-09,-2.2100369393885683e-07,-2.2078386108760666e-07,0.084100617176366,0.002646248506393382,-5.643742289429543e-05,-5.59465105254471e-05
finer,negative,-0.004,19.400000000000002,-0.0001527524596788049,1.2961651713690094e-09,1.294633999877873e-09,-2.466813134036415e-07,-2.464909869708069e-07,0.07827738926015163,0.004120179492004167,-0.00012013989806947123,-0.00011972528764383625
finer,negative,-0.004,19.5,-0.00019339564540135198,1.2105165810168649e-09,1.208864572730468e-09,-2.5838197952505735e-07,-2.5824186487170945e-07,0.07134302676230303,0.005446963774949846,-0.00015905430809681764,-0.00015875404003281446
finer,negative,-0.004,19.6,-0.00023370939735203517,1.1213158022547673e-09,1.1194730938549005e-09,-2.459960217623463e-07,-2.4590979055699403e-07,0.06361491524731265,0.0064233773748988,-0.00017187283836928025,-0.00017170491415635379
finer,negative,-0.004,19.7,-0.00027362501674674613,1.0583842351250157e-09,1.056303367278615e-09,-2.0649417551468906e-07,-2.0643757128628246e-07,0.055419529416255456,0.006923207835115406,-0.00016000753284284297,-0.00015996996725381877
finer,negative,-0.004,19.8,-0.0003130744933707393,1.0415184018507627e-09,1.0391975470119322e-09,-1.46116069636423e-07,-1.4603370905970058e-07,0.04707828022129466,0.006907040096536466,-0.00012723573581996384,-0.0001273096402704612
finer,negative,-0.004,19.900000000000002,-0.0003519906250168674,1.0765750819573434e-09,1.0740696535037626e-09,-8.007044007498645e-08,-7.988447283844678e-08,0.038893855772311595,0.006417576689019276,-7.909237475600683e-05,-7.924697509171754e-05
finer,negative,-0.004,20.0,-0.00039030713286745977,1.1543445393893785e-09,1.1517638632647415e-09,-2.987018211812434e-08,-2.9500970263951098e-08,0.03113766236786911,0.005562496365315524,-2.2105527507698675e-05,-2.23038279099044e-05
finer,negative,-0.004,20.1,-0.0004279587731184226,1.2521581041458583e-09,1.2496482677797516e-09,-1.8988847238203475e-08,-1.8380710043381426e-08,0.024038911220837726,0.004488695150524715,3.701401994049558e-05,3.680990463821508e-05
finer,negative,-0.004,20.2,-0.000464881444371435,1.3377173805522238e-09,1.3354334558743787e-09,-6.788416432036103e-08,-6.702703202349448e-08,0.017775812331340755,0.0033529794043620216,9.212125064872456e-05,9.194560421447408e-05
finer,negative,-0.004,20.3,-0.0005010122912384345,1.3743059194999685e-09,1.3723803259382632e-09,-1.8952062497695513e-07,-1.8846418042299476e-07,0.012469240746300752,0.0022946180993773753,0.000138233663142584,0.000138113741455545
finer,negative,-0.004,20.400000000000002,-0.0005362898058120096,1.3264038511203585e-09,1.3249181987777299e-09,-3.863563035065226e-07,-3.8520801978815453e-07,0.008179133983287318,0.0014144818200159393,0.0001719164069101664,0.00017187018746556146
finer,negative,-0.004,20.5,-0.000570653927718776,1.164772180290742e-09,1.1637388870518675e-09,-6.493539251890177e-07,-6.482667509497217e-07,0.004903765235886324,0.00076395822679391,0.00019143210128991228,0.00019146723354732708
finer,negative,-0.004,20.6,-0.0006040461424677171,8.70278293982514e-10,8.696343729227653e-10,-9.591163525786915e-07,-9.58263196475482e-07,0.002581935595240969,0.00034479618404664703,0.00019666790441796866,0.00019678170058942608
finer,negative,-0.004,20.7,-0.0006364095786313864,4.360338742631295e-10,4.3564759777493937e-10,-1.2887735339946414e-06,-1.2883137103181257e-06,0.0010981218092704164,0.00011891894615673788,0.00018888257141047582,0.0001890624982364756
finer,negative,-0.004,20.8,-0.0006676891045547629,-1.3225125638713364e-10,-1.3256148971850933e-10,-1.6079253294446345e-06,-1.607969503697926e-06,0.0002909533562849909,2.5495678402802646e-05,0.00017033471916372278,0.00017055840245799988
