case,time,actual_cycles,second_cycles,fourth_cycles,actual_a,predicted_a
inverse-carrier,25.95,-2.1525419127974397e-07,-3.42153620602974e-07,-2.1069482077214433e-07,-7.07301688125284e-05,-7.043063741795948e-05
inverse-carrier,25.975,-1.4234745254036194e-07,-2.711495477584051e-07,-1.3789667379580007e-07,-7.024112906657627e-05,-6.994927328468891e-05
inverse-carrier,26.0,-7.693356698343743e-08,-2.0739061003501925e-07,-7.258525539009045e-08,-6.981763173509495e-05,-6.953330739541143e-05
inverse-carrier,26.025000000000002,-1.8725300542145973e-08,-1.5061266773843293e-07,-1.447401586318976e-08,-6.952332031444773e-05,-6.924638438289969e-05
inverse-carrier,26.05,3.260631252986255e-08,-1.0050925340920963e-07,3.676488808121564e-08,-6.91977041750166e-05,-6.892801488800779e-05
inverse-carrier,26.075,7.74186527958425e-08,-5.67406665116421e-08,8.149148865922004e-08,-6.873617520741867e-05,-6.847359193734528e-05
inverse-carrier,26.1,1.1610077578617513e-07,-1.8940716726861898e-08,1.2009124296016713e-07,-6.822623643602201e-05,-6.797061973590581e-05
inverse-carrier,26.125,1.490577871244009e-07,1.3280004353091193e-08,1.5297170961600832e-07,-6.779416180962563e-05,-6.754537343748842e-05
inverse-carrier,26.150000000000002,1.76716712701929e-07,4.033065583962855e-08,1.8055903928053692e-07,-6.742362812659648e-05,-6.718153101576454e-05
inverse-carrier,26.175,1.9951671500495003e-07,6.263400303858844e-08,2.0329182037609242e-07,-6.698074018998695e-05,-6.674519845656435e-05
inverse-carrier,26.2,2.1790168865307203e-07,8.06195386115311e-08,2.2161422098029367e-07,-6.645661778629935e-05,-6.622749673039902e-05
inverse-carrier,26.225,2.3231679389126577e-07,9.471915959267205e-08,2.3597166537583378e-07,-6.59429444752817e-05,-6.572011059124416e-05
inverse-carrier,26.25,2.43206393810189e-07,1.0536407296333406e-07,2.468077342343612e-07,-6.548993748830484e-05,-6.527325850929148e-05
inverse-carrier,26.275000000000002,2.510086091430001e-07,1.1298075812855106e-07,2.5456013833609134e-07,-6.503124286167353e-05,-6.48205876702129e-05
inverse-carrier,26.3,2.5614849510748787e-07,1.179859051261473e-07,2.5965569006354496e-07,-6.450270426835936e-05,-6.42979429552662e-05
inverse-carrier,26.325,2.590407675209263e-07,1.2078230776179142e-07,2.625062356789787e-07,-6.395508865521275e-05,-6.37560925153983e-05
inverse-carrier,26.35,2.6007716704034484e-07,1.2175620535692957e-07,2.6350602351892503e-07,-6.34358581508019e-05,-6.324249971762615e-05
inverse-carrier,26.375,2.596339042401616e-07,1.212744876406308e-07,2.6302894609832034e-07,-6.293504877308646e-05,-6.274720178754655e-05
inverse-carrier,26.400000000000002,2.5805991183695894e-07,1.196815714704796e-07,2.6142546390800014e-07,-6.239825950665784e-05,-6.221579891959956e-05
inverse-carrier,26.425,2.5568088019688295e-07,1.172965904881475e-07,2.59019850953745e-07,-6.183151445512589e-05,-6.165431641701758e-05
inverse-carrier,26.45,2.5279190438703027e-07,1.1441149293083782e-07,2.561083459738782e-07,-6.127454226373798e-05,-6.11024842096255e-05
inverse-carrier,26.475,2.4966107214537123e-07,1.1128943259166021e-07,2.5295759709154655e-07,-6.0727264239139084e-05,-6.056022481878116e-05
inverse-carrier,26.5,2.4652280901216475e-07,1.0816317858133471e-07,2.4980313280487655e-07,-6.0173966895027e-05,-6.00118259936937e-05
inverse-carrier,26.525000000000002,2.4358164801034287e-07,1.0523393005664329e-07,2.4684823961755804e-07,-5.9596126462524375e-05,-5.9438765222177774e-05
inverse-carrier,26.55,2.410070727088639e-07,1.0267051197733198e-07,2.442632236023636e-07,-5.9013838478449004e-05,-5.8861139275002987e-05
inverse-carrier,26.575,2.3893687276406546e-07,1.0060893987066767e-07,2.42185039355098e-07,-5.843327343275973e-05,-5.828511993466435e-05
inverse-carrier,26.6,2.3747415141097228e-07,9.91522417681994e-08,2.407171775945732e-07,-5.785642676596114e-05,-5.77127039089404e-05
inverse-carrier,26.625,2.3668957566228532e-07,9.837064326621129e-08,2.3992991657716986e-07,-5.7273758783404495e-05,-5.7134352744822134e-05
inverse-carrier,26.650000000000002,2.366207856630698e-07,9.830200003614012e-08,2.398608207891108e-07,-5.667202639785698e-05,-5.653682467249772e-05
inverse-carrier,26.675,2.3727347076028544e-07,9.895252623033329e-08,2.405155343485108e-07,-5.6068270001253064e-05,-5.593716133064581e-05
inverse-carrier,26.7,2.386227712639208e-07,1.0029786732930409e-07,2.4186891694315363e-07,-5.547314021603696e-05,-5.5346014692640505e-05
inverse-carrier,26.725,2.4061384978274174e-07,1.0228436135750229e-07,2.438663674793432e-07,-5.488451671761794e-05,-5.476126570003049e-05
inverse-carrier,26.75,2.431648657391609e-07,1.0483049008477137e-07,2.464253354438428e-07,-5.42714469308113e-05,-5.4151963071826786e-05
inverse-carrier,26.775000000000002,2.461665792795054e-07,1.0782878792276655e-07,2.4943728555428e-07,-5.3648196672019225e-05,-5.353237394638693e-05
inverse-carrier,26.8,2.494875436124589e-07,1.1114789642699699e-07,2.5276980644215823e-07,-5.304614563603759e-05,-5.293387937026623e-05
inverse-carrier,26.825,2.5297272254768615e-07,1.1463447360957262e-07,2.562685734460949e-07,-5.245070311374089e-05,-5.2341889922311473e-05
inverse-carrier,26.85,2.5644926614074827e-07,1.1811547328620043e-07,2.5975967479856485e-07,-5.182958281059292e-05,-5.1724120633762184e-05
inverse-carrier,26.875,2.597253021329996e-07,1.2140106009482938e-07,2.63052567662429e-07,-5.119461933396082e-05,-5.1092407448525946e-05
inverse-carrier,26.900000000000002,2.625987101549251e-07,1.2428730994354043e-07,2.6594281844579817e-07,-5.059272642214937e-05,-5.0493665464186854e-05
inverse-carrier,26.925,2.648500244274279e-07,1.2655823011197707e-07,2.682141638224661e-07,-4.9994309763883146e-05,-4.989830170588867e-05
inverse-carrier,26.95,2.662583167574023e-07,1.2798876132300988e-07,2.6964154115929265e-07,-4.9363033580756145e-05,-4.926998169942527e-05
inverse-carrier,26.975,2.665900579290027e-07,1.2834849690812097e-07,2.6999482946712696e-07,-4.872880512021141e-05,-4.863861407524291e-05
inverse-carrier,27.0,2.656151458903298e-07,1.274043038444951e-07,2.6904149615189467e-07,-4.813179103152025e-05,-4.804436684949764e-05
inverse-carrier,27.025000000000002,2.6309876187139115e-07,1.249221982072748e-07,2.665484956670798e-07,-4.753162403974931e-05,-4.744687405251611e-05
inverse-carrier,27.05,2.5881263286735744e-07,1.2067098849928192e-07,2.622859206181369e-07,-4.68920120251902e-05,-4.6809844942501855e-05
inverse-carrier,27.075,2.5253318713302294e-07,1.1442643455061174e-07,2.5603116242889527e-07,-4.626963399883203e-05,-4.6189959866682944e-05
inverse-carrier,27.1,2.440482394096948e-07,1.0597284095995804e-07,2.47570517561464e-07,-4.5682605155127155e-05,-4.560533541610259e-05
inverse-carrier,27.125,2.331524001066972e-07,9.510487478547072e-08,2.3670100795446615e-07,-4.5076077021377584e-05,-4.5001124428322285e-05
inverse-carrier,27.150000000000002,2.1966146909661181e-07,8.163197913666088e-08,2.2323477981962002e-07,-4.443817525810112e-05,-4.4365453903345756e-05
inverse-carrier,27.175,2.034015054604375e-07,6.538186545106499e-08,2.070025838215716e-07,-4.383652713113322e-05,-4.3765952512330266e-05
inverse-carrier,27.2,1.842269181120082e-07,4.6200574381073215e-08,1.878538348541627e-07,-4.3259444953055135e-05,-4.319093387203493e-05
inverse-carrier,27.225,1.6200496104882803e-07,2.3954733217851748e-08,1.6565885071311672e-07,-4.264384920201902e-05,-4.257731981725292e-05
inverse-carrier,27.25,1.36633054499536e-07,-1.4634276623275976e-09,1.4031383383854647e-07,-4.202286214745489e-05,-4.195823394521172e-05
inverse-carrier,27.275000000000002,1.0803506278553758e-07,-3.0134945485099055e-08,1.1174198255239824e-07,-4.144786860972413e-05,-4.138506244333028e-05
inverse-carrier,27.3,7.615727499669792e-08,-6.211514241701029e-08,7.989245685977301e-08,-4.087221369342191e-05,-4.0811151730445604e-05
inverse-carrier,27.325,4.098344696782482e-08,-9.743001231948239e-08,4.474395084046947e-08,-4.0255759024661516e-05,-4.0196364741040565e-05
inverse-carrier,27.35,2.5206106104477877e-09,-1.360721967741273e-07,6.3086734712934584e-09,-3.966719855288009e-05,-3.960939677815041e-05
inverse-carrier,27.375,-3.918308304704607e-08,-1.78003258764339e-07,-3.536994623261843e-08,-3.9115559928127214e-05,-3.905927678281811e-05
inverse-carrier,27.400000000000002,-8.405745165238039e-08,-2.2315403843990994e-07,-8.021764991541165e-08,-3.8533154935369424e-05,-3.8478317857637075e-05
inverse-carrier,27.425,-1.319885860391599e-07,-2.714196474389736e-07,-1.2812440141383956e-07,-3.7936347336369956e-05,-3.7882885057243085e-05
inverse-carrier,27.45,-1.828335595066452e-07,-3.226593250045937e-07,-1.7894428085982005e-07,-3.738820528187022e-05,-3.733604783055078e-05
inverse-carrier,27.475,-2.3641295900901206e-07,-3.767008686704275e-07,-2.324999427407793e-07,-3.684529552917482e-05,-3.679437420742428e-05
inverse-carrier,27.5,-2.9251671330090704e-07,-4.333381060088408e-07,-2.8858014182251176e-07,-3.62633870519749e-05,-3.62136344477198e-05
inverse-carrier,27.525000000000002,-3.508946605910401e-07,-4.923273008909645e-07,-3.469361960439499e-07,-3.570942096328361e-05,-3.566077091458427e-05
inverse-carrier,27.55,-4.112668359040706e-07,-5.533924078721584e-07,-4.072872688433734e-07,-3.51928392735308e-05,-3.514522687745189e-05
inverse-carrier,27.575,-4.7332295563879215e-07,-6.162276497044275e-07,-4.6932298762931854e-07,-3.464677557615967e-05,-3.4600137184265196e-05
inverse-carrier,27.6,-5.367174254589483e-07,-6.804925815186359e-07,-5.326985712687945e-07,-3.409232696142844e-05,-3.404660013245595e-05
inverse-carrier,27.625,-6.010741112845241e-07,-7.458145181013282e-07,-5.970372956848902e-07,-3.358853894989522e-05,-3.354366250394586e-05
inverse-carrier,27.650000000000002,-6.659912521956899e-07,-8.11795870313749e-07,-6.619378569477731e-07,-3.3081882064353074e-05,-3.303779596545304e-05
inverse-carrier,27.675,-7.310393549547976e-07,-8.780114116496297e-07,-7.269716933515644e-07,-3.2544829908847555e-05,-3.2501475423627305e-05
inverse-carrier,27.7,-7.957628105986742e-07,-9.440065645474788e-07,-7.916813213459351e-07,-3.2045076038080396e-05,-3.2002395494819636e-05
inverse-carrier,27.725,-8.596823386226058e-07,-1.0093063334825176e-06,-8.555892874190875e-07,-3.1572326602302666e-05,-3.153026360903115e-05
inverse-carrier,27.75,-9.223031285531601e-07,-1.0734176719340343e-06,-9.182005734085535e-07,-3.1067427754770934e-05,-3.102592702107723e-05
inverse-carrier,27.775000000000002,-9.831095490584618e-07,-1.1358247535036533e-06,-9.78997920245791e-07,-3.057390338185155e-05,-3.053291080038354e-05
inverse-carrier,27.8,-1.0415646097058668e-06,-1.1959961670699622e-06,-1.037449042126007e-06,-3.0126289168915873e-05,-3.008575174430895e-05
inverse-carrier,27.825,-1.097135936578262e-06,-1.2533924490093648e-06,-1.0930141769882968e-06,-2.9659934673425217e-05,-2.9619800534662345e-05
inverse-carrier,27.85,-1.1492634550913773e-06,-1.3074616280777611e-06,-1.1451416762555753e-06,-2.9183019897695255e-05,-2.9143238343065643e-05
inverse-carrier,27.875,-1.1973928952583056e-06,-1.3576419722185175e-06,-1.1932707745668829e-06,-2.875257838948225e-05,-2.8713099711500176e-05
inverse-carrier,27.900000000000002,-1.2409596978909388e-06,-1.4033733307303038e-06,-1.2368429322901215e-06,-2.8326179532550016e-05,-2.8286955215751064e-05
inverse-carrier,27.925,-1.279413728299639e-06,-1.4440952873930432e-06,-1.275300018421904e-06,-2.7875449111818064e-05,-2.7836431646612058e-05
inverse-carrier,27.95,-1.3121861503533034e-06,-1.4792456002639933e-06,-1.308082773354004e-06,-2.7461143052423928e-05,-2.742228602782592e-05
inverse-carrier,27.975,-1.3387375507070595e-06,-1.5082721725258068e-06,-1.3346427695305263e-06,-2.707091178148396e-05,-2.70321698038836e-05
inverse-carrier,28.0,-1.3585228329937166e-06,-1.5306355254185277e-06,-1.354444892782016e-06,-2.6654440048979656e-05,-2.6615768792729878e-05
inverse-carrier,28.025000000000002,-1.3710279997136576e-06,-1.5458042481458322e-06,-1.366962811245903e-06,-2.6259203656949263e-05,-2.6220559821624292e-05
inverse-carrier,28.05,-1.3757308919866017e-06,-1.553264679694765e-06,-1.3716886407990185e-06,-2.5900847449212177e-05,-2.586218868323036e-05
inverse-carrier,28.075,-1.3721613965430327e-06,-1.5525282785111345e-06,-1.3681403007830122e-06,-2.5523487437021165e-05,-2.5484772495209695e-05
inverse-carrier,28.1,-1.3598513361114043e-06,-1.5431251446434186e-06,-1.3558550470979008e-06,-2.5152120613820478e-05,-2.511330915049296e-05
inverse-carrier,28.125,-1.338362096795926e-06,-1.5246108974231285e-06,-1.3343963274778814e-06,-2.4823339522699038e-05,-2.478439220351334e-05
inverse-carrier,28.150000000000002,-1.3072993506769103e-06,-1.4965764426225346e-06,-1.303363517895216e-06,-2.4486526377662997e-05,-2.4447404852108243e-05
inverse-carrier,28.175,-1.2662864527623759e-06,-1.458642823279805e-06,-1.2623867682549136e-06,-2.4144680482534932e-05,-2.4105347304433412e-05
inverse-carrier,28.2,-1.2149907368815528e-06,-1.4104632034033085e-06,-1.2111289625372448e-06,-2.3844889112866292e-05,-2.3805307859426797e-05
inverse-carrier,28.225,-1.1531174406927416e-06,-1.351734868812566e-06,-1.1492976712448604e-06,-2.35485417263557e-05,-2.3508676795498983e-05
inverse-carrier,28.25,-1.080414608064629e-06,-1.282195247196024e-06,-1.0766411525482778e-06,-2.3241146001038618e-05,-2.3200962859264313e-05
inverse-carrier,28.275000000000002,-9.96674454097629e-07,-1.2016202753434412e-06,-9.929466903568027e-07,-2.2971290845985883e-05,-2.293075573223228e-05
inverse-carrier,28.3,-9.017279101249876e-07,-1.109836488730679e-06,-8.980526247412587e-07,-2.2715049115553955e-05,-2.2674129259308823e-05
inverse-carrier,28.325,-7.954651839397074e-07,-1.0067186891252334e-06,-7.918459849863895e-07,-2.24456041517715e-05,-2.2404267682134326e-05
inverse-carrier,28.35,-6.778211669358029e-07,-8.92185930803986e-07,-6.742584407580571e-07,-2.22078869854604e-05,-2.2166102833827924e-05
inverse-carrier,28.375,-5.487749912633706e-07,-7.662114375811735e-07,-5.452761537521057e-07,-2.1991536833565194e-05,-2.1949274941674014e-05
inverse-carrier,28.400000000000002,-4.0837709198537094e-07,-6.288233973391955e-07,-4.049405208810448e-07,-2.1762247656052837e-05,-2.171947868640799e-05
inverse-carrier,28.425,-2.567065256922795e-07,-4.800972704692494e-07,-2.5334044599331675e-07,-2.1559834184436525e-05,-2.1516529821873313e-05
inverse-carrier,28.45,-9.391960182714437e-08,-3.2016540237314277e-07,-9.062187772945443e-08,-2.138283870952214e-05,-2.1338971323735583e-05
inverse-carrier,28.475,7.979004837573699e-08,-1.4921758372840503e-07,8.301168839699882e-08,-2.1196202840624233e-05,-2.115174581280183e-05
inverse-carrier,28.5,2.6416251106954205e-07,3.2506558345589806e-08,2.673068646517099e-07,-2.1030972549382865e-05,-2.0985899971009388e-05
inverse-carrier,28.525000000000002,4.588890967011809e-07,2.2471149890046412e-07,4.619543828218304e-07,-2.0894832863374265e-05,-2.0849119742305304e-05
inverse-carrier,28.55,6.63603297780688e-07,4.2704332872661964e-07,6.665866773098814e-07,-2.0751225400659117e-05,-2.070484754052298e-05
inverse-carrier,28.575,8.778939053761334e-07,6.390991211733237e-07,8.807872982618259e-07,-2.0626537982844493e-05,-2.0579472006099096e-05
inverse-carrier,28.6,1.1012741636768383e-06,8.604224843798285e-07,1.1040865390915614e-06,-2.0531614713567243e-05,-2.0483838068034356e-05
inverse-carrier,28.625,1.3332448894625642e-06,1.090500960420818e-06,1.3359589081739132e-06,-2.0432501206782336e-05,-2.038399216195294e-05
inverse-carrier,28.650000000000002,1.573206957976779e-06,1.3287763105943576e-06,1.5758334615445439e-06,-2.0350475863180654e-05,-2.0301213449855184e-05
inverse-carrier,28.675,1.8205632947634478e-06,1.5746410507364619e-06,1.8230904125917447e-06,-2.0297954850957226e-05,-2.0247918996332102e-05
inverse-carrier,28.7,2.0746270341777567e-06,1.8274374410501018e-06,2.0770601921120193e-06,-2.024467455790005e-05,-2.019384583323832e-05
inverse-carrier,28.725,2.3346996958395635e-06,2.0864664027471734e-06,2.337032414491572e-06,-2.020668726954147e-05,-2.015504722915242e-05
inverse-carrier,28.75,2.600027875864615e-06,2.3509874654984672e-06,2.602255890372639e-06,-2.019895952732494e-05,-2.014649030742804e-05
inverse-carrier,28.775000000000002,2.8698030962941617e-06,2.620216265712828e-06,2.8719361969678876e-06,-2.0191240287903727e-05,-2.01379249930785e-05
inverse-carrier,28.8,3.1432259697874996e-06,2.8933358714460917e-06,3.14524704183673e-06,-2.020062052587469e-05,-2.0146442920280554e-05
inverse-carrier,28.825,3.419407146788756e-06,3.1694954431596504e-06,3.4213289887605245e-06,-2.0237494154332318e-05,-2.018243879394314e-05
inverse-carrier,28.85,3.6974796271202563e-06,3.4478109549778165e-06,3.6992902365659095e-06,-2.0278117955319853e-05,-2.0222170256031886e-05
inverse-carrier,28.875,3.976507601766195e-06,3.7273743027574286e-06,3.97821576572558e-06,-2.0334799748907302e-05,-2.0277945732228247e-05
