grid,case,pattern,amplitude,time,local_chi,upstream_a,delta_chi,predicted_delta_chi,total_energy,charge
fine,2,single,0.004,82.10000000000001,-0.0007832250502275971,-8.274698818251599e-08,4.066802950170381e-10,4.070781177525185e-10,2616.4030165364443,2845.6303906057383
fine,3,single,0.008,82.10000000000001,-0.0007832238349639163,-1.6548589034041796e-07,1.6219439758283216e-09,1.628312471010074e-09,2616.603902896737,2845.630390605737
fine,4,single,-0.004,82.10000000000001,-0.0007832250502275971,8.274698818251599e-08,4.066802950170381e-10,4.070781177525185e-10,2616.4030165364443,2845.6303906057383
fine,5,counter,0.004,82.10000000000001,-0.0007832250274090138,-8.296165383984842e-08,4.294988783029585e-10,4.2989252007051964e-10,2616.4085154299028,2845.630390605737
fine,6,counter,-0.004,82.10000000000001,-0.0007832250274090138,8.296165383984842e-08,4.294988783029585e-10,4.2989252007051964e-10,2616.4085154299028,2845.630390605737
fine,0,single,0,82.2,-0.000808206607150568,0.0,0.0,0.0,2616.3360544161574,2845.630390605528
fine,1,single,0.002,82.2,-0.000808206507592876,-4.04059148894616e-08,9.955769195157949e-11,9.957581747960594e-11,2616.352794946179,2845.630390605526
fine,2,single,0.004,82.2,-0.0008082062091378026,-8.081083636500396e-08,3.980127654323526e-10,3.9830326991842376e-10,2616.403016536255,2845.6303906055273
fine,3,single,0.008,82.2,-0.0008082050185887542,-1.6161371275657858e-07,1.5885618137763402e-09,1.593213079673695e-09,2616.6039028965474,2845.6303906055273
fine,4,single,-0.004,82.2,-0.0008082062091378026,8.081083636500396e-08,3.980127654323526e-10,3.9830326991842376e-10,2616.403016536255,2845.6303906055273
fine,5,counter,0.004,82.2,-0.0008082061847579669,-8.09956409250449e-08,4.223926011476947e-10,4.2267917797329283e-10,2616.4085154297127,2845.6303906055273
fine,6,counter,-0.004,82.2,-0.0008082061847579669,8.09956409250449e-08,4.223926011476947e-10,4.2267917797329283e-10,2616.4085154297127,2845.6303906055273
fine,0,single,0,82.3,-0.0008318110786964737,0.0,0.0,0.0,2616.336054415968,2845.630390605318
fine,1,single,0.002,82.3,-0.0008318109812307527,-3.9404197508231514e-08,9.746572104084306e-11,9.747721906804452e-11,2616.35279494599,2845.630390605316
fine,2,single,0.004,82.3,-0.000831810688971803,-7.880741846315724e-08,3.897246707209451e-10,3.899088762721781e-10,2616.403016536066,2845.630390605318
fine,3,single,0.008,82.3,-0.000831809522011467,-1.5760701146979436e-07,1.5566850067013152e-09,1.5596355050887124e-09,2616.6039028963582,2845.6303906053176
fine,4,single,-0.004,82.3,-0.000831810688971803,7.880741846315724e-08,3.897246707209451e-10,3.899088762721781e-10,2616.403016536066,2845.630390605318
fine,5,counter,0.004,82.3,-0.0008318106634656503,-7.8989234569855e-08,4.1523082346638096e-10,4.154115704254933e-10,2616.408515429523,2845.6303906053167
fine,6,counter,-0.004,82.3,-0.0008318106634656503,7.8989234569855e-08,4.1523082346638096e-10,4.154115704254933e-10,2616.408515429523,2845.6303906053167
fine,0,single,0,82.4,-0.0008539986642478959,0.0,0.0,0.0,2616.3360544157795,2845.630390605109
fine,1,single,0.002,82.4,-0.0008539985688086117,-3.846665624636348e-08,9.543928418832143e-11,9.544425145451791e-11,2616.352794945801,2845.6303906051053
fine,2,single,0.004,82.4,-0.0008539982825501797,-7.693235372172426e-08,3.816977161858609e-10,3.8177700581807164e-10,2616.4030165358763,2845.6303906051085
fine,3,single,0.008,82.4,-0.0008539971384113323,-1.538570238809778e-07,1.525836563543749e-09,1.5271080232722866e-09,2616.6039028961677,2845.630390605107
fine,4,single,-0.004,82.4,-0.0008539982825501797,7.693235372172426e-08,3.816977161858609e-10,3.8177700581807164e-10,2616.4030165358763,2845.6303906051085
fine,5,counter,0.004,82.4,-0.0008539982563892162,-7.713015262759687e-08,4.078586796638431e-10,4.079348019853564e-10,2616.4085154293343,2845.630390605107
fine,6,counter,-0.004,82.4,-0.0008539982563892162,7.713015262759687e-08,4.078586796638431e-10,4.079348019853564e-10,2616.4085154293343,2845.630390605107
fine,0,single,0,82.5,-0.0008747315699936352,0.0,0.0,0.0,2616.3360544155903,2845.6303906048975
fine,1,single,0.002,82.5,-0.0008747314765577958,-3.747545536612008e-08,9.34358393607504e-11,9.343431723889838e-11,2616.352794945612,2845.6303906048947
fine,2,single,0.004,82.5,-0.0008747311962323572,-7.494997065684825e-08,3.7376127800387016e-10,3.737372689555935e-10,2616.403016535687,2845.6303906048975
fine,3,single,0.008,82.5,-0.0008747300746634508,-1.4989240699717506e-07,1.4953301844368785e-09,1.494949075822374e-09,2616.603902895979,2845.630390604897
fine,4,single,-0.004,82.5,-0.0008747311962323572,7.494997065684825e-08,3.7376127800387016e-10,3.737372689555935e-10,2616.403016535687,2845.6303906048975
fine,5,counter,0.004,82.5,-0.0008747311699128225,-7.51102008087699e-08,4.000808126632116e-10,4.000540603271385e-10,2616.4085154291447,2845.630390604896
fine,6,counter,-0.004,82.5,-0.0008747311699128225,7.51102008087699e-08,4.000808126632116e-10,4.000540603271385e-10,2616.4085154291447,2845.630390604896
fine,0,single,0,82.60000000000001,-0.0008939744799871594,0.0,0.0,0.0,2616.3360544154007,2845.630390604688
fine,1,single,0.002,82.60000000000001,-0.0008939743885854878,-3.6538545681138425e-08,9.140167160463786e-11,9.139387654188106e-11,2616.352794945423,2845.6303906046855
fine,2,single,0.004,82.60000000000001,-0.0008939741142862895,-7.307617084175082e-08,3.6570086986865286e-10,3.6557550616752426e-10,2616.403016535498,2845.630390604688
fine,3,single,0.008,82.60000000000001,-0.0008939730156827351,-1.4614496346070012e-07,1.4643044242423908e-09,1.462302024670097e-09,2616.60390289579,2845.6303906046865
fine,4,single,-0.004,82.60000000000001,-0.0008939741142862895,7.307617084175082e-08,3.6570086986865286e-10,3.6557550616752426e-10,2616.403016535498,2845.630390604688
fine,5,counter,0.004,82.60000000000001,-0.0008939740883154719,-7.325563905471129e-08,3.916716874875076e-10,3.9154401400724887e-10,2616.4085154289555,2845.6303906046865
fine,6,counter,-0.004,82.60000000000001,-0.0008939740883154719,7.325563905471129e-08,3.916716874875076e-10,3.9154401400724887e-10,2616.4085154289555,2845.6303906046865
fine,0,single,0,82.7,-0.000911694616303285,0.0,0.0,0.0,2616.3360544152115,2845.6303906044773
fine,1,single,0.002,82.7,-0.0009116945270278695,-3.558872069593435e-08,8.9275415510702e-11,8.926137826446413e-11,2616.352794945233,2845.630390604475
fine,2,single,0.004,82.7,-0.0009116942590333512,-7.11765411833304e-08,3.5726993379784494e-10,3.5704551305785654e-10,2616.4030165353092,2845.6303906044773
fine,3,single,0.008,82.7,-0.0009116931845326913,-1.4234586632266377e-07,1.4317705936866057e-09,1.4281820522314262e-09,2616.6039028955993,2845.630390604477
fine,4,single,-0.004,82.7,-0.0009116942590333512,7.11765411833304e-08,3.5726993379784494e-10,3.5704551305785654e-10,2616.4030165353092,2845.6303906044773
fine,5,counter,0.004,82.7,-0.0009116942339156408,-7.134904470260672e-08,3.82387644226774e-10,3.8216120365668406e-10,2616.408515428766,2845.630390604477
fine,6,counter,-0.004,82.7,-0.0009116942339156408,7.134904470260672e-08,3.82387644226774e-10,3.8216120365668406e-10,2616.408515428766,2845.630390604477
fine,0,single,0,82.8,-0.0009278617948717573,0.0,0.0,0.0,2616.3360544150223,2845.6303906042676
fine,1,single,0.002,82.8,-0.0009278617078808843,-3.46361972422949e-08,8.699087294689739e-11,8.697076032742877e-11,2616.3527949450454,2845.6303906042654
fine,2,single,0.004,82.8,-0.0009278614466675167,-6.927151535198688e-08,3.4820424061471345e-10,3.4788304130971507e-10,2616.40301653512,2845.630390604267
fine,3,single,0.008,82.8,-0.0009278603982038688,-1.3853598298390487e-07,1.3966678884388614e-09,1.3915321652388603e-09,2616.6039028954096,2845.630390604267
fine,4,single,-0.004,82.8,-0.0009278614466675167,6.927151535198688e-08,3.4820424061471345e-10,3.4788304130971507e-10,2616.40301653512,2845.630390604267
fine,5,counter,0.004,82.8,-0.0009278614228909897,-6.941760418199722e-08,3.719807675859471e-10,3.7165802096789035e-10,2616.4085154285767,2845.6303906042667
fine,6,counter,-0.004,82.8,-0.0009278614228909897,6.941760418199722e-08,3.719807675859471e-10,3.7165802096789035e-10,2616.4085154285767,2845.6303906042667
fine,0,single,0,82.9,-0.0009424484768927755,0.0,0.0,0.0,2616.3360544148345,2845.630390604058
fine,1,single,0.002,82.9,-0.0009424483924115602,-3.3726484750021016e-08,8.448121531761527e-11,8.445531266819506e-11,2616.352794944856,2845.6303906040553
fine,2,single,0.004,82.9,-0.0009424481386563375,-6.745211209519476e-08,3.3823643798974734e-10,3.3782125067278023e-10,2616.4030165349304,2845.6303906040575
fine,3,single,0.008,82.9,-0.0009424471189668452,-1.348973499386095e-07,1.3579259303380525e-09,1.351285002691121e-09,2616.6039028952205,2845.630390604056
fine,4,single,-0.004,82.9,-0.0009424481386563375,6.745211209519476e-08,3.3823643798974734e-10,3.3782125067278023e-10,2616.4030165349304,2845.6303906040575
fine,5,counter,0.004,82.9,-0.0009424481166787811,-6.76255383996323e-08,3.6021399437476814e-10,3.5979752558741624e-10,2616.4085154283875,2845.630390604056
fine,6,counter,-0.004,82.9,-0.0009424481166787811,6.76255383996323e-08,3.6021399437476814e-10,3.5979752558741624e-10,2616.4085154283875,2845.630390604056
fine,0,single,0,83.0,-0.0009554298157463896,0.0,0.0,0.0,2616.3360544146453,2845.630390603848
fine,1,single,0.002,83.0,-0.000955429734062996,-3.278141321279806e-08,8.168339366444038e-11,8.16516861324306e-11,2616.3527949446666,2845.6303906038456
fine,2,single,0.004,83.0,-0.0009554294886330808,-6.556199136720593e-08,3.271133088792594e-10,3.266067445297224e-10,2616.403016534741,2845.630390603848
fine,3,single,0.008,83.0,-0.0009554285012175043,-1.3111728698809215e-07,1.3145288853743872e-09,1.3064269781188895e-09,2616.6039028950304,2845.6303906038465
fine,4,single,-0.004,83.0,-0.0009554294886330808,6.556199136720593e-08,3.271133088792594e-10,3.266067445297224e-10,2616.403016534741,2845.630390603848
fine,5,counter,0.004,83.0,-0.0009554294688702755,-6.570669550962517e-08,3.4687611409536107e-10,3.463687663820098e-10,2616.408515428198,2845.6303906038465
fine,6,counter,-0.004,83.0,-0.0009554294688702755,6.570669550962517e-08,3.4687611409536107e-10,3.463687663820098e-10,2616.408515428198,2845.6303906038465
fine,0,single,0,83.10000000000001,-0.0009667836993160439,0.0,0.0,0.0,2616.3360544144557,2845.6303906036374
fine,1,single,0.002,83.10000000000001,-0.0009667836207751196,-3.1881749437651114e-08,7.854092430679277e-11,7.85037668646095e-11,2616.352794944478,2845.630390603635
fine,2,single,0.004,83.10000000000001,-0.0009667833847060664,-6.37626867412076e-08,3.146099775011915e-10,3.14015067458438e-10,2616.4030165345516,2845.630390603638
fine,3,single,0.008,83.10000000000001,-0.0009667824337393137,-1.2751886080584334e-07,1.265576730219431e-09,1.256060269833752e-09,2616.60390289484,2845.630390603637
fine,4,single,-0.004,83.10000000000001,-0.0009667833847060664,6.37626867412076e-08,3.146099775011915e-10,3.14015067458438e-10,2616.4030165345516,2845.630390603638
fine,5,counter,0.004,83.10000000000001,-0.0009667833675198755,-6.390467232186608e-08,3.3179616844812576e-10,3.31200771585176e-10,2616.4085154280087,2845.6303906036364
fine,6,counter,-0.004,83.10000000000001,-0.0009667833675198755,6.390467232186608e-08,3.3179616844812576e-10,3.31200771585176e-10,2616.4085154280087,2845.6303906036364
fine,0,single,0,83.2,-0.0009764907876544176,0.0,0.0,0.0,2616.336054414267,2845.630390603428
fine,1,single,0.002,83.2,-0.0009764907126456783,-3.097158920639071e-08,7.500873934560698e-11,7.49662070766331e-11,2616.3527949442887,2845.6303906034254
fine,2,single,0.004,83.2,-0.0009764904871092692,-6.194238966283959e-08,3.005451484471705e-10,2.998648283065324e-10,2616.403016534363,2845.630390603428
fine,3,single,0.008,83.2,-0.0009764895773115386,-1.2387845351189485e-07,1.210342878981037e-09,1.1994593132261296e-09,2616.6039028946507,2845.630390603426
fine,4,single,-0.004,83.2,-0.0009764904871092692,6.194238966283959e-08,3.005451484471705e-10,2.998648283065324e-10,2616.403016534363,2845.630390603428
fine,5,counter,0.004,83.2,-0.0009764904727990604,-6.210068486211711e-08,3.148553571726345e-10,3.1417491330670823e-10,2616.408515427819,2845.6303906034263
fine,6,counter,-0.004,83.2,-0.0009764904727990604,6.210068486211711e-08,3.148553571726345e-10,3.1417491330670823e-10,2616.408515427819,2845.6303906034263
fine,0,single,0,83.3,-0.0009845345459269321,0.0,0.0,0.0,2616.336054414078,2845.630390603218
fine,1,single,0.002,83.3,-0.0009845344748719152,-3.0073646029829153e-08,7.105501690501947e-11,7.100738370130432e-11,2616.3527949441,2845.6303906032144
fine,2,single,0.004,83.3,-0.0009845342611346085,-6.01465271796316e-08,2.84792323621344e-10,2.8402953480521726e-10,2616.4030165341737,2845.6303906032167
fine,3,single,0.008,83.3,-0.0009845333976066261,-1.2028691923556788e-07,1.1483203060311253e-09,1.136118139220869e-09,2616.6039028944615,2845.6303906032163
fine,4,single,-0.004,83.3,-0.0009845342611346085,6.01465271796316e-08,2.84792323621344e-10,2.8402953480521726e-10,2616.4030165341737,2845.6303906032167
fine,5,counter,0.004,83.3,-0.0009845342499296094,-6.026910674840993e-08,2.9599732278944024e-10,2.952348833735376e-10,2616.40851542763,2845.6303906032163
fine,6,counter,-0.004,83.3,-0.0009845342499296094,6.026910674840993e-08,2.9599732278944024e-10,2.952348833735376e-10,2616.40851542763,2845.6303906032163
fine,0,single,0,83.4,-0.0009909012725772695,0.0,0.0,0.0,2616.3360544138886,2845.6303906030075
fine,1,single,0.002,83.4,-0.0009909012059130225,-2.9190744430753756e-08,6.666424703927198e-11,6.661157867615822e-11,2616.352794943911,2845.6303906030053
fine,2,single,0.004,83.4,-0.0009909010052888225,-5.838074822244904e-08,2.672884470179826e-10,2.664463147046329e-10,2616.403016533984,2845.630390603007
fine,3,single,0.008,83.4,-0.0009909001933200352,-1.1675555492854028e-07,1.0792572343633344e-09,1.0657852588185316e-09,2616.6039028942714,2845.630390603006
fine,4,single,-0.004,83.4,-0.0009909010052888225,5.838074822244904e-08,2.672884470179826e-10,2.664463147046329e-10,2616.403016533984,2845.630390603007
fine,5,counter,0.004,83.4,-0.0009909009973428442,-5.8522350147657555e-08,2.752344253117295e-10,2.7439297627972186e-10,2616.4085154274408,2845.630390603006
fine,6,counter,-0.004,83.4,-0.0009909009973428442,5.8522350147657555e-08,2.752344253117295e-10,2.7439297627972186e-10,2616.4085154274408,2845.630390603006
fine,0,single,0,83.5,-0.000995580122666341,0.0,0.0,0.0,2616.3360544137,2845.630390602797
fine,1,single,0.002,83.5,-0.000995580060828665,-2.8314426296478298e-08,6.183767603876178e-11,6.178028849632057e-11,2616.352794943721,2845.630390602795
fine,2,single,0.004,83.5,-0.000995579874626813,-5.662813651562144e-08,2.48039528152888e-10,2.471211539852823e-10,2616.403016533795,2845.630390602797
fine,3,single,0.008,83.5,-0.0009955791194887554,-1.1325052787938238e-07,1.0031775857059777e-09,9.884846159411292e-10,2616.6039028940822,2845.630390602796
fine,4,single,-0.004,83.5,-0.000995579874626813,5.662813651562144e-08,2.48039528152888e-10,2.471211539852823e-10,2616.403016533795,2845.630390602797
fine,5,counter,0.004,83.5,-0.0009955798700159574,-5.676308251456542e-08,2.5265038368707526e-10,2.5173304053847914e-10,2616.408515427251,2845.630390602797
fine,6,counter,-0.004,83.5,-0.0009955798700159574,5.676308251456542e-08,2.5265038368707526e-10,2.5173304053847914e-10,2616.408515427251,2845.630390602797
fine,0,single,0,83.60000000000001,-0.0009985631263459771,0.0,0.0,0.0,2616.3360544135103,2845.630390602588
fine,1,single,0.002,83.60000000000001,-0.0009985630697514328,-2.744548394127787e-08,5.659454437208222e-11,5.653254006464296e-11,2616.352794943532,2845.6303906025846
fine,2,single,0.004,83.60000000000001,-0.0009985628992241057,-5.4890276679684885e-08,2.271218714402362e-10,2.2613016025857184e-10,2616.403016533606,2845.6303906025864
fine,3,single,0.008,83.60000000000001,-0.000998562205959888,-1.0977500689343244e-07,9.203860891742605e-10,9.045206410342874e-10,2616.6039028938917,2845.630390602586
fine,4,single,-0.004,83.60000000000001,-0.0009985628992241057,5.4890276679684885e-08,2.271218714402362e-10,2.2613016025857184e-10,2616.403016533606,2845.6303906025864
fine,5,counter,0.004,83.60000000000001,-0.000998562897946382,-5.500147914985239e-08,2.2839959524373343e-10,2.2740938999070964e-10,2616.408515427062,2845.630390602586
fine,6,counter,-0.004,83.60000000000001,-0.000998562897946382,5.500147914985239e-08,2.2839959524373343e-10,2.2740938999070964e-10,2616.408515427062,2845.630390602586
fine,0,single,0,83.7,-0.0009998452024341932,0.0,0.0,0.0,2616.3360544133216,2845.6303906023772
fine,1,single,0.002,83.7,-0.0009998451514636277,-2.6592126355134274e-08,5.097056544195455e-11,5.090420823345068e-11,2616.3527949433433,2845.6303906023745
fine,2,single,0.004,83.7,-0.0009998449977554607,-5.3183586572282255e-08,2.0467873251307778e-10,2.0361683293380272e-10,2616.4030165334166,2845.630390602377
fine,3,single,0.008,83.7,-0.0009998443709771112,-1.0636182698306958e-07,8.314570820039391e-10,8.144673317352109e-10,2616.6039028937025,2845.6303906023763
fine,4,single,-0.004,83.7,-0.0009998449977554607,5.3183586572282255e-08,2.0467873251307778e-10,2.0361683293380272e-10,2616.4030165334166,2845.630390602377
fine,5,counter,0.004,83.7,-0.000999844999732477,-5.3320372941454274e-08,2.0270171608924303e-10,2.0164156736381e-10,2616.408515426873,2845.6303906023763
fine,6,counter,-0.004,83.7,-0.000999844999732477,5.3320372941454274e-08,2.0270171608924303e-10,2.0164156736381e-10,2616.408515426873,2845.6303906023763
fine,0,single,0,83.8,-0.0009994241670709348,0.0,0.0,0.0,2616.336054413132,2845.6303906021676
fine,1,single,0.002,83.8,-0.00099942412205398,-2.5752702582357158e-08,4.501695479060264e-11,4.494640096433461e-11,2616.3527949431536,2845.630390602165
fine,2,single,0.004,83.8,-0.000999423986156071,-5.1504764291475864e-08,1.809148638190483e-10,1.7978560385733844e-10,2616.4030165332274,2845.6303906021676
