case,time,source_a,inverse_a
finest-broad,53.925000000000004,6.96477894232866e-05,6.96379198357567e-05
finest-broad,53.95,6.959945468170358e-05,6.952434378173703e-05
finest-broad,53.975,6.954768815951546e-05,6.967996598108845e-05
finest-broad,54.0,6.949265641660382e-05,6.934325283354321e-05
finest-broad,54.025,6.943422180495694e-05,6.956067539299989e-05
finest-broad,54.050000000000004,6.937240124322506e-05,6.929752853522974e-05
finest-broad,54.075,6.930723694706793e-05,6.932070186929133e-05
finest-broad,54.1,6.923857375907399e-05,6.927635995925067e-05
finest-broad,54.125,6.916659450489175e-05,6.910259145420662e-05
finest-broad,54.15,6.90910650054141e-05,6.915091904496668e-05
finest-broad,54.175000000000004,6.901217998143376e-05,6.898137884887956e-05
finest-broad,54.2,6.892976642009136e-05,6.892059189683791e-05
finest-broad,54.225,6.884390426034697e-05,6.888648988493508e-05
finest-broad,54.25,6.875457409798906e-05,6.870002769801415e-05
finest-broad,54.275,6.866169577916184e-05,6.86996862270766e-05
finest-broad,54.300000000000004,6.85653980162215e-05,6.856909730575509e-05
finest-broad,54.325,6.846549200589187e-05,6.840796976633298e-05
finest-broad,54.35,6.83621682931242e-05,6.846709192554849e-05
finest-broad,54.375,6.825523594473894e-05,6.812741347787013e-05
finest-broad,54.4,6.814483601233067e-05,6.825952941953672e-05
finest-broad,54.425000000000004,6.803087718265464e-05,6.796612957662858e-05
finest-broad,54.45,6.791337103052711e-05,6.790220173437187e-05
finest-broad,54.475,6.779237451679672e-05,6.78857034525022e-05
finest-broad,54.5,6.766775883287693e-05,6.750901219195213e-05
finest-broad,54.525,6.75396995833639e-05,6.772769549985128e-05
finest-broad,54.550000000000004,6.740799593218511e-05,6.723686546740622e-05
finest-broad,54.575,6.727284218693025e-05,6.73837257199336e-05
finest-broad,54.6,6.713408419929513e-05,6.711194914612384e-05
finest-broad,54.625,6.699181488416439e-05,6.691959004044306e-05
finest-broad,54.65,6.684602837242034e-05,6.69938330553028e-05
finest-broad,54.675000000000004,6.66966518510208e-05,6.651101419831333e-05
finest-broad,54.7,6.654384100226451e-05,6.672128972164206e-05
finest-broad,54.725,6.638740028864735e-05,6.625969389273394e-05
finest-broad,54.75,6.622755278138195e-05,6.627945131394442e-05
finest-broad,54.775,6.606411012348193e-05,6.609247870671487e-05
finest-broad,54.800000000000004,6.58972200299973e-05,6.58053325852018e-05
finest-broad,54.825,6.572683073198312e-05,6.585078917608894e-05
finest-broad,54.85,6.555292239189817e-05,6.543268199517853e-05
finest-broad,54.875,6.537561794011848e-05,6.546285936594794e-05
finest-broad,54.9,6.519475224856802e-05,6.515532119920709e-05
finest-broad,54.925000000000004,6.501054530945467e-05,6.500456676114744e-05
finest-broad,54.95,6.482280453240678e-05,6.485762583665039e-05
finest-broad,54.975,6.463171065358295e-05,6.459127034033358e-05
finest-broad,55.0,6.443717435834182e-05,6.446258273589793e-05
finest-broad,55.025,6.42392336561925e-05,6.423921309918667e-05
finest-broad,55.050000000000004,6.403796264878723e-05,6.401611294244105e-05
finest-broad,55.075,6.383324768531643e-05,6.386131715697908e-05
finest-broad,55.1,6.362528450270975e-05,6.361238569793382e-05
finest-broad,55.125,6.341389195929673e-05,6.339326055548388e-05
finest-broad,55.15,6.319927487518022e-05,6.326073163689635e-05
finest-broad,55.175000000000004,6.298130776730238e-05,6.288718498688137e-05
finest-broad,55.2,6.276008944809172e-05,6.28642292795763e-05
finest-broad,55.225,6.253563957848727e-05,6.245237960800156e-05
finest-broad,55.25,6.230790089885064e-05,6.234078001902373e-05
finest-broad,55.275,6.207704033198105e-05,6.21126832141142e-05
finest-broad,55.300000000000004,6.184289168895883e-05,6.17389352976661e-05
finest-broad,55.325,6.160567886288076e-05,6.175780183241188e-05
finest-broad,55.35,6.136524654784583e-05,6.120048109290222e-05
finest-broad,55.375,6.112174534237918e-05,6.125775993826459e-05
finest-broad,55.4,6.087514939215878e-05,6.080349580845063e-05
finest-broad,55.425000000000004,6.062545011855056e-05,6.061318528473157e-05
finest-broad,55.45,6.037278797391617e-05,6.046673047927344e-05
finest-broad,55.475,6.0117015190340075e-05,5.996489333110277e-05
finest-broad,55.5,5.985836385013187e-05,6.003056374663047e-05
finest-broad,55.525,5.95966636970018e-05,5.944636579138633e-05
finest-broad,55.550000000000004,5.9332100267524305e-05,5.942617045097439e-05
finest-broad,55.575,5.9064615315564975e-05,5.904454495540855e-05
finest-broad,55.6,5.8794241439244655e-05,5.874281439580604e-05
finest-broad,55.625,5.8521091151967435e-05,5.8623567547005246e-05
finest-broad,55.65,5.824504339545448e-05,5.812256113501951e-05
finest-broad,55.675000000000004,5.7966324195066206e-05,5.8077003220465276e-05
finest-broad,55.7,5.76847631598075e-05,5.760934401815772e-05
finest-broad,55.725,5.7400567361466916e-05,5.743123713914659e-05
finest-broad,55.75,5.7113653741061136e-05,5.712264769690295e-05
finest-broad,55.775,5.682409355834496e-05,5.6790920629304084e-05
finest-broad,55.800000000000004,5.6531967688935755e-05,5.657059327585069e-05
finest-broad,55.825,5.623718807627914e-05,5.620764966959617e-05
finest-broad,55.85,5.59399661390052e-05,5.595510076372161e-05
finest-broad,55.875,5.5640138452237396e-05,5.5634550640802916e-05
finest-broad,55.9,5.5337927154964425e-05,5.534569893325538e-05
finest-broad,55.925000000000004,5.503322802827017e-05,5.501082478557039e-05
finest-broad,55.95,5.472614797095477e-05,5.476976406316564e-05
finest-broad,55.975,5.4416737011392476e-05,5.435560810130867e-05
finest-broad,56.0,5.410493944619894e-05,5.416917483109885e-05
finest-broad,56.025,5.3790950408411224e-05,5.374476677973992e-05
finest-broad,56.050000000000004,5.347461575659664e-05,5.348196130476048e-05
finest-broad,56.075,5.315616758670807e-05,5.3200196537838344e-05
finest-broad,56.1,5.283548599380913e-05,5.274162815122913e-05
finest-broad,56.125,5.251270660344757e-05,5.263919597059883e-05
finest-broad,56.15,5.218785347756783e-05,5.2058041424597424e-05
finest-broad,56.175000000000004,5.186089968194908e-05,5.196041128622508e-05
finest-broad,56.2,5.1532023379086665e-05,5.149100986720637e-05
finest-broad,56.225,5.1201082565907175e-05,5.1169469483812636e-05
finest-broad,56.25,5.086831298592349e-05,5.096783835570403e-05
finest-broad,56.275,5.053358519467155e-05,5.0389012703026946e-05
finest-broad,56.300000000000004,5.019705699808782e-05,5.0351704126760695e-05
finest-broad,56.325,4.985873003697888e-05,4.973148969683644e-05
finest-broad,56.35,4.951860393738509e-05,4.9588697791929e-05
finest-broad,56.375,4.9176838786840615e-05,4.917806189472425e-05
finest-broad,56.4,4.8833306208186226e-05,4.8765300275711615e-05
finest-broad,56.425000000000004,4.848824234781499e-05,4.860210844868233e-05
finest-broad,56.45,4.8141510440716013e-05,4.8012277106491074e-05
finest-broad,56.475,4.779328717203745e-05,4.7906846866629576e-05
finest-broad,56.5,4.744355409911557e-05,4.736888941471137e-05
finest-broad,56.525,4.709233360599296e-05,4.71179375161035e-05
finest-broad,56.550000000000004,4.673977057826179e-05,4.675954581971577e-05
finest-broad,56.575,4.63857467639152e-05,4.633468162683618e-05
finest-broad,56.6,4.6030499483216484e-05,4.60944541563079e-05
finest-broad,56.625,4.5673885414081694e-05,4.561332026143317e-05
finest-broad,56.65,4.5316095089136744e-05,4.536365512497719e-05
finest-broad,56.675000000000004,4.495709651483115e-05,4.4924205014869304e-05
finest-broad,56.7,4.4596926130465894e-05,4.461940282243416e-05
finest-broad,56.725,4.423571993780968e-05,4.4217671089827786e-05
finest-broad,56.75,4.387336585793994e-05,4.389029967272072e-05
finest-broad,56.775,4.351010037127116e-05,4.3496350659059384e-05
finest-broad,56.800000000000004,4.3145779199102025e-05,4.3149072712324595e-05
finest-broad,56.825,4.2780596992792556e-05,4.2797167754607904e-05
finest-broad,56.85,4.241451701693668e-05,4.237130610554062e-05
finest-broad,56.875,4.204758256820892e-05,4.211704195388523e-05
finest-broad,56.9,4.16799221069506e-05,4.159412059948313e-05
finest-broad,56.925000000000004,4.131143236485169e-05,4.139522664517861e-05
finest-broad,56.95,4.094234158769666e-05,4.0882845938330716e-05
finest-broad,56.975,4.0572511785955334e-05,4.058813429850616e-05
finest-broad,57.0,4.020213530144636e-05,4.024057853901749e-05
finest-broad,57.025,3.98311721278524e-05,3.974221900464785e-05
finest-broad,57.050000000000004,3.945967400526452e-05,3.958141868830743e-05
finest-broad,57.075,3.908775649408678e-05,3.896115522044509e-05
finest-broad,57.1,3.871532953102934e-05,3.881592239641957e-05
finest-broad,57.125,3.834261007345809e-05,3.829333450146659e-05
finest-broad,57.15,3.7969464622282293e-05,3.795477923892379e-05
finest-broad,57.175000000000004,3.759608730695836e-05,3.7671154304174424e-05
finest-broad,57.2,3.72224284846173e-05,3.710572043054661e-05
finest-broad,57.225,3.684855186780538e-05,3.697830789196351e-05
finest-broad,57.25,3.647455985998498e-05,3.6362316835468264e-05
finest-broad,57.275,3.610036966988046e-05,3.617062598647706e-05
finest-broad,57.300000000000004,3.572619567093468e-05,3.571043915869265e-05
finest-broad,57.325,3.535189860375617e-05,3.531473704341545e-05
finest-broad,57.35,3.497768019150756e-05,3.50540000506155e-05
finest-broad,57.375,3.460348085651948e-05,3.4508926212837115e-05
finest-broad,57.4,3.4229368278511386e-05,3.4320361715157606e-05
finest-broad,57.425000000000004,3.385544408123669e-05,3.378513961259039e-05
finest-broad,57.45,3.3481618306032425e-05,3.3522013443879916e-05
finest-broad,57.475,3.3108112265395834e-05,3.3098606630501624e-05
finest-broad,57.5,3.2734778354237666e-05,3.271852819987617e-05
finest-broad,57.525,3.236181844859961e-05,3.239593551276538e-05
finest-broad,57.550000000000004,3.198917653442888e-05,3.194472183354313e-05
finest-broad,57.575,3.161690765843356e-05,3.166625373620041e-05
finest-broad,57.6,3.124512479668553e-05,3.1194326055986694e-05
finest-broad,57.625,3.087372593257924e-05,3.092310192404941e-05
finest-broad,57.65,3.0502933610768068e-05,3.0459076176734314e-05
finest-broad,57.675000000000004,3.0132604409461396e-05,3.0164662447466116e-05
finest-broad,57.7,2.976292421009759e-05,2.9750501558153298e-05
finest-broad,57.725,2.9393852705594774e-05,2.937951367386544e-05
finest-broad,57.75,2.902542717025733e-05,2.9069792811417084e-05
finest-broad,57.775,2.8657766864838382e-05,2.858674107719542e-05
finest-broad,57.800000000000004,2.8290769216895365e-05,2.8377368323319482e-05
finest-broad,57.825,2.7924643478001185e-05,2.7839882093189757e-05
finest-broad,57.85,2.7559260592290976e-05,2.7622278115425865e-05
finest-broad,57.875,2.719478735846142e-05,2.717061583056094e-05
finest-broad,57.9,2.683119267928046e-05,2.6807397503594716e-05
finest-broad,57.925000000000004,2.646850792148682e-05,2.6538049110565308e-05
finest-broad,57.95,2.6106845307573887e-05,2.6005446670808138e-05
finest-broad,57.975,2.5746109330044113e-05,2.5856816493768316e-05
finest-broad,58.0,2.538649637377395e-05,2.5292095785327614e-05
finest-broad,58.025,2.50278818479906e-05,2.5083900006836825e-05
finest-broad,58.050000000000004,2.4670427750376907e-05,2.466561782512198e-05
finest-broad,58.075,2.4314098371148292e-05,2.4267308457129884e-05
finest-broad,58.1,2.395892528057816e-05,2.4045466565915047e-05
finest-broad,58.125,2.3605017327966307e-05,2.3499411428352934e-05
finest-broad,58.15,2.3252272337489826e-05,2.33529290302871e-05
finest-broad,58.175000000000004,2.2900891475162676e-05,2.282654438234087e-05
finest-broad,58.2,2.255073908536509e-05,2.2584871661533642e-05
finest-broad,58.225,2.2201978158712048e-05,2.22120431414396e-05
finest-broad,58.25,2.1854574363129097e-05,2.1806014624519648e-05
finest-broad,58.275,2.1508542343647773e-05,2.1582704337069423e-05
finest-broad,58.300000000000004,2.116400874380962e-05,2.1080579509667184e-05
finest-broad,58.325,2.082084675275293e-05,2.0897583240876832e-05
finest-broad,58.35,2.0479268975901415e-05,2.0421879609646103e-05
finest-broad,58.375,2.0139135593589567e-05,2.0169396640963275e-05
finest-broad,58.4,1.980059147529463e-05,1.9800110693850492e-05
finest-broad,58.425000000000004,1.9463627186872875e-05,1.94361764635108e-05
finest-broad,58.45,1.912822074690751e-05,1.9178229554502202e-05
finest-broad,58.475,1.8794524033422873e-05,1.872992237358796e-05
finest-broad,58.5,1.846239285196241e-05,1.8531817275674233e-05
finest-broad,58.525,1.8132031204798746e-05,1.8068554087182136e-05
finest-broad,58.550000000000004,1.7803319721803515e-05,1.7850171249461525e-05
finest-broad,58.575,1.7476364801837457e-05,1.7455189746177464e-05
finest-broad,58.6,1.7151189589078983e-05,1.7141122124045408e-05
finest-broad,58.625,1.6827742832534853e-05,1.6869389299388147e-05
finest-broad,58.65,1.6506181742569844e-05,1.643885873657956e-05
finest-broad,58.675000000000004,1.618636875967462e-05,1.6267524458871404e-05
finest-broad,58.7,1.5868480194454327e-05,1.578941071668682e-05
finest-broad,58.725,1.5552423397131458e-05,1.5612629670428617e-05
finest-broad,58.75,1.523827470245129e-05,1.5210700759976363e-05
finest-broad,58.775,1.4926070078765317e-05,1.4913756769140178e-05
finest-broad,58.800000000000004,1.461575149925281e-05,1.4666556770375516e-05
finest-broad,58.825,1.4307465237670029e-05,1.4228292838946964e-05
finest-broad,58.85,1.4001083496345961e-05,1.409187362653047e-05
finest-broad,58.875,1.3696765755785429e-05,1.3613932167383105e-05
finest-broad,58.9,1.3394425826206257e-05,1.3451429325925179e-05
finest-broad,58.925000000000004,1.309413062052239e-05,1.3075039564101348e-05
finest-broad,58.95,1.279591673591326e-05,1.2773443985456077e-05
finest-broad,58.975,1.2499717489072734e-05,1.2558377212559312e-05
finest-broad,59.0,1.2205683516561628e-05,1.2123762302918242e-05
finest-broad,59.025,1.1913674390350473e-05,1.2001455083973627e-05
finest-broad,59.050000000000004,1.1623852462999018e-05,1.1548246230647937e-05
finest-broad,59.075,1.133612983253532e-05,1.1384607902632504e-05
finest-broad,59.1,1.1050556345821596e-05,1.103825704835576e-05
finest-broad,59.125,1.0767190314229437e-05,1.0741636125761549e-05
finest-broad,59.15,1.0485930221942257e-05,1.0543640756119142e-05
finest-broad,59.175000000000004,1.0206951439885085e-05,1.0128826232740528e-05
finest-broad,59.2,9.930095510648506e-06,1.0013165054335695e-05
finest-broad,59.225,9.65551487805402e-06,9.583817448758697e-06
finest-broad,59.25,9.383146928698329e-06,9.429309858319891e-06
finest-broad,59.275,9.11299358190077e-06,9.10170649725131e-06
finest-broad,59.300000000000004,8.845157446616385e-06,8.818945991093368e-06
finest-broad,59.325,8.579497596715638e-06,8.638366925591932e-06
finest-broad,59.35,8.316198243236686e-06,8.23631131315802e-06
finest-broad,59.375,8.05511413854438e-06,8.139679265472936e-06
finest-broad,59.4,7.7963531536662e-06,7.724892244909273e-06
finest-broad,59.425000000000004,7.539902999743305e-06,7.582841252103948e-06
finest-broad,59.45,7.285712435656791e-06,7.280831756167654e-06
finest-broad,59.475,7.0339118440712845e-06,6.999435877252962e-06
finest-broad,59.5,6.784353368945642e-06,6.850736705723583e-06
finest-broad,59.525,6.5371943874471435e-06,6.453532966072053e-06
finest-broad,59.550000000000004,6.292328493937103e-06,6.374800882717634e-06
finest-broad,59.575,6.0498134402526315e-06,5.986527134836417e-06
finest-broad,59.6,5.809671488132259e-06,5.840420163465062e-06
finest-broad,59.625,5.571829096067381e-06,5.579354830800787e-06
finest-broad,59.65,5.336411391918692e-06,5.293520112940635e-06
finest-broad,59.675000000000004,5.10328632129383e-06,5.171075467605666e-06
