radius,core,well,mode
31.1,1.0890997655272484e-05,0.24999999995255448,1.7695347119231937e-05
31.200000000000003,1.0393085505655055e-05,0.2499999999567935,1.7147840928702653e-05
31.3,9.918038676740446e-06,0.249999999960653,1.6617445664127293e-05
31.400000000000002,9.464801883662712e-06,0.249999999964167,1.610362028774852e-05
31.5,9.032368818790134e-06,0.24999999996736652,1.560584110422048e-05
31.6,8.619779864243975e-06,0.24999999997027975,1.5123601195742431e-05
31.700000000000003,8.226119912018122e-06,0.24999999997293237,1.4656409875940403e-05
31.8,7.850516286597083e-06,0.24999999997534775,1.4203792161860672e-05
31.900000000000002,7.4921367652140606e-06,0.24999999997754715,1.3765288263461037e-05
32.0,7.15018769112316e-06,0.24999999997954991,1.3340453090007295e-05
32.1,6.823912175480998e-06,0.24999999998137368,1.2928855772802845e-05
32.2,6.512588383643401e-06,0.2499999999830345,1.2530079203699186e-05
32.300000000000004,6.215527901883232e-06,0.2499999999845469,1.2143719588854297e-05
32.4,5.932074180726013e-06,0.2499999999859242,1.1769386017224276e-05
32.5,5.661601051281459e-06,0.2499999999871785,1.140670004329146e-05
32.6,5.403511311121799e-06,0.24999999998832081,1.1055295283549412e-05
32.7,5.157235376422078e-06,0.24999999998936118,1.0714817026281688e-05
32.800000000000004,4.922229997234165e-06,0.24999999999030867,1.0384921854187305e-05
32.9,4.697977032915158e-06,0.24999999999117162,1.0065277279421221e-05
33.0,4.4839822848726086e-06,0.24999999999195757,9.755561390633003e-06
33.1,4.2797743839240325e-06,0.24999999999267342,9.455462511601174e-06
33.2,4.084903729696624e-06,0.24999999999332542,9.164678871074555e-06
33.300000000000004,3.898941479615448e-06,0.2499999999939193,8.882918283445302e-06
33.4,3.7214785851448113e-06,0.24999999999446024,8.60989783989113e-06
33.5,3.5521248730584425e-06,0.24999999999495295,8.345343609636689e-06
33.6,3.390508169619616e-06,0.2499999999954018,8.088990350996002e-06
33.7,3.236273465652899e-06,0.2499999999958106,7.840581231869488e-06
33.800000000000004,3.0890821205848874e-06,0.24999999999618303,7.599867559380104e-06
33.9,2.9486111036224114e-06,0.24999999999652228,7.3666085183441085e-06
34.0,2.814552270323448e-06,0.2499999999968313,7.14057091828212e-06
34.1,2.686611672898605e-06,0.24999999999711284,6.921528948686328e-06
34.2,2.564508902659694e-06,0.24999999999736933,6.709263942269274e-06
34.300000000000004,2.4479764631068193e-06,0.24999999999760297,6.5035641459290195e-06
34.4,2.3367591722167705e-06,0.24999999999781583,6.304224499174489e-06
34.5,2.2306135925633972e-06,0.24999999999800976,6.111046419763458e-06
34.6,2.1293074879653866e-06,0.24999999999818642,5.923837596314127e-06
34.7,2.0326193054184354e-06,0.24999999999834738,5.7424117876591695e-06
34.800000000000004,1.940337681127513e-06,0.24999999999849404,5.5665886287191505e-06
34.9,1.8522609695107812e-06,0.24999999999862765,5.396193442679564e-06
35.0,1.7681967940999688e-06,0.2499999999987494,5.2310570592632e-06
35.1,1.687961619312687e-06,0.2499999999988603,5.071015638896438e-06
35.2,1.6113803421204633e-06,0.2499999999989614,4.915910502574955e-06
35.300000000000004,1.5382859026822487e-06,0.24999999999905348,4.765587967240829e-06
35.4,1.4685189130569715e-06,0.24999999999913738,4.619899186489398e-06
35.5,1.401927303150427e-06,0.24999999999921385,4.478699996430284e-06
35.6,1.3383659830915468e-06,0.24999999999928352,4.341850766532957e-06
35.7,1.2776965212709407e-06,0.249999999999347,4.209216255292865e-06
35.800000000000004,1.219786837310682e-06,0.24999999999940484,4.0806654705596805e-06
35.9,1.164510909268658e-06,0.24999999999945757,3.956071534374503e-06
36.0,1.1117484944135365e-06,0.24999999999950562,3.835311552168026e-06
36.1,1.0613848629375815e-06,0.2499999999995494,3.7182664861765935e-06
36.2,1.013310544004257e-06,0.24999999999958927,3.6048210329378648e-06
36.300000000000004,9.674210835558503e-07,0.24999999999962563,3.4948635047324594e-06
36.4,9.236168133333196e-07,0.24999999999965877,3.38828571484236e-06
36.5,8.818026305862424e-07,0.24999999999968897,3.2849828665012082e-06
36.6,8.418877879752329e-07,0.24999999999971648,3.1848534454157862e-06
36.7,8.037856931924947e-07,0.24999999999974157,3.0877991157419667e-06
36.800000000000004,7.674137178484109e-07,0.24999999999976444,2.993724619402337e-06
36.9,7.326930151932282e-07,0.24999999999978526,2.90253767863644e-06
37.0,6.995483462630708e-07,0.24999999999980424,2.814148901678189e-06
37.1,6.679079140587374e-07,0.24999999999982156,2.728471691458541e-06
37.2,6.377032053840451e-07,0.24999999999983732,2.645422157234873e-06
37.300000000000004,6.088688399879397e-07,0.2499999999998517,2.5649190290517813e-06
37.4,5.813424266712193e-07,0.2499999999998648,2.4868835749411927e-06
