time,pulse,a,a_t,a_r,incoming,outgoing
0.62,0,2.0027270065567655e-09,6.674883152806396e-08,1.232332568159587e-07,1.330875981911437e-06,-3.9639234051854164e-07
0.62,1,0.0,0.0,0.0,0.0,0.0
0.64,0,3.849712973727554e-09,1.2344808785644947e-07,2.2152822745070467e-07,2.4167590636369427e-06,-6.884858336466501e-07
0.64,1,0.0,0.0,0.0,0.0,0.0
0.66,0,7.2211516588887515e-09,2.2294965322425966e-07,3.892995967384932e-07,4.2893553255687144e-06,-1.1680601804290788e-06
0.66,1,0.0,0.0,0.0,0.0,0.0
0.68,0,1.323517447558434e-08,3.936890691481598e-07,6.695888064124732e-07,7.449562716162223e-06,-1.937915748087986e-06
0.68,1,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0,2.3731230633676306e-08,6.804838805893244e-07,1.128422100053276e-06,1.267420747981504e-05,-3.1474331515644994e-06
0.7000000000000001,1,0.0,0.0,0.0,0.0,0.0
0.72,0,4.167305423907719e-08,1.1525272707020857e-06,1.8651061498999337e-06,2.1144270471333674e-05,-5.008888681504474e-06
0.72,1,0.0,0.0,0.0,0.0,0.0
0.74,0,7.174175377474475e-08,1.914548927831293e-06,3.02620061413384e-06,3.46211176706433e-05,-7.8174326810052e-06
0.74,1,0.0,0.0,0.0,0.0,0.0
0.76,0,1.2119140686203012e-07,3.1220720184426663e-06,4.824095396179652e-06,5.5683767605787244e-05,-1.1974759347589918e-05
0.76,1,0.0,0.0,0.0,0.0,0.0
0.78,0,2.0105959647696745e-07,5.0018401573528316e-06,7.561214522667255e-06,8.804191255837909e-05,-1.801615035543945e-05
0.78,1,0.0,0.0,0.0,0.0,0.0
0.8,0,3.278480690371098e-07,7.87860920301459e-06,1.1660922495039869e-05,0.00013694064592089977,-2.6640117078695516e-05
0.8,1,0.0,0.0,0.0,0.0,0.0
0.8200000000000001,0,5.258134461363124e-07,1.2209574694307938e-05,1.7706203209867058e-05,0.00020967335205229314,-3.873930633198201e-05
0.8200000000000001,1,0.0,0.0,0.0,0.0,0.0
0.84,0,8.300335429855011e-07,1.8627712502624764e-05,2.6487095546941048e-05,0.00031621867311845345,-5.543069808170673e-05
0.84,1,0.0,0.0,0.0,0.0,0.0
0.86,0,1.2904396923333021e-06,2.7995221560869446e-05,3.905768372334797e-05,0.0004700155568356885,-7.808245498351632e-05
0.86,1,0.0,0.0,0.0,0.0,0.0
0.88,0,1.9770273707447125e-06,4.1468047359509086e-05,5.680313780194591e-05,0.0006888868098155574,-0.00010833414678243009
0.88,1,0.0,0.0,0.0,0.0,0.0
0.9,0,2.986473708958275e-06,6.057211043410719e-05,8.151686932875031e-05,0.0009961160951944817,-0.00014810654911698106
0.9,1,0.0,0.0,8.30120624222341e-193,5.810844369556387e-192,-5.810844369556387e-192
0.92,0,4.450398077419056e-06,8.729134909813784e-05,0.00011548730644657505,0.0014216757878516997,-0.00019959690047777006
0.92,1,4.773822447507633e-192,1.5003240047856153e-188,1.7851056196724143e-186,1.2600764404953118e-185,-1.2390719044283131e-185
0.9400000000000001,0,6.545497583253569e-06,0.0001241670043869517,0.0001615931105918336,0.0020035935536431237,-0.0002652554922258
0.9400000000000001,1,8.372325082202229e-187,1.1926926458094599e-183,7.493266637749122e-182,5.328779317793588e-181,-5.161802347380264e-181
0.96,0,9.50576972616425e-06,0.00017440673586655549,0.00022340487485950254,0.0027894341599454886,-0.00034773985781371146
0.96,1,1.404105050766074e-182,1.337291791162287e-179,5.877943918265036e-178,4.208178188692139e-177,-4.020957337929419e-177
0.98,0,1.3636996702376202e-05,0.00024200118519443316,0.0003052904986338126,0.003837860285148908,-0.00044984369242684406
0.98,1,6.422616325627571e-179,4.6876385478319214e-176,1.6134411276936632e-174,1.1622254705285505e-173,-1.0965985308589037e-173
1.0,0,1.9333607685280933e-05,0.00033184454505558994,0.0004125205749547436,0.005220222643914975,-0.0005743990131367163
1.0,1,1.2201401068321771e-175,7.31485451273253e-173,2.094219982538423e-171,1.5171640700665582e-170,-1.4147561068883029e-170
1.02,0,2.7097955715178375e-05,0.00044985460919473905,0.0005513693201639858,0.007022116483368663,-0.0007241519546423163
1.02,1,1.207234362926572e-172,6.198027812827625e-170,1.532172647562986e-168,1.1159130841556983e-167,-1.0291406947761115e-167
1.04,0,3.756194495024267e-05,0.0006030867579437967,0.0007292058933134148,0.009344829531275602,-0.0009016149200624483
1.04,1,7.158134127667677e-170,3.2354730882630408e-167,7.082535614298035e-166,5.184293836857676e-165,-4.73132760450085e-165
1.06,0,5.1510824135598964e-05,0.0007998354705520672,0.0009545704742046914,0.01230659702536511,-0.0011089004376361698
1.06,1,2.7964854048306376e-167,1.1348295418355271e-164,2.2399682790260054e-163,1.6474298456737148e-162,-1.488553709816741e-162
1.08,0,6.990882745206644e-05,0.001049716356422159,0.0012372292708111097,0.016043573804358915,-0.001347544814448689
1.08,1,7.70433173248623e-165,2.848037995788871e-162,5.1382173466261414e-161,3.796153324002182e-160,-3.3974280045917404e-160
1.1,0,9.392620074757162e-05,0.0013637214669565214,0.0015882027771443733,0.020710432809080047,-0.0016183322716887497
1.1,1,1.5748311261281524e-162,5.3628266974771976e-160,8.936885654124296e-159,6.6312965682667176e-158,-5.88050083061991e-158
1.12,0,0.0001249670078731818,0.0017542408817265692,0.002019762152052125,0.026480504740387448,-0.0019211323962154796
1.12,1,2.4840686976795837e-160,7.86166238945838e-158,1.2203121432352775e-156,9.092625573343913e-156,-7.99199283881974e-156
1.1400000000000001,0,0.00016469697844511118,0.0022350443277672676,0.002545389563505011,0.033545385728128506,-0.0022547651393867597
1.1400000000000001,1,3.11925139610377e-158,9.240625335735105e-156,1.3451833801985359e-154,1.0063283397461013e-153,-8.769595850458098e-154
1.16,0,0.0002150705459243284,0.0028212179252175575,0.0031796997352828106,0.04211395889646474,-0.002616907943418935
1.16,1,3.1978040722780456e-156,8.920033906913164e-154,1.2246749356280653e-152,9.197286813083993e-152,-7.94848206611615e-152
1.18,0,0.00027835614483101166,0.003529053047962531,0.003938321700599476,0.052410801312349556,-0.003004058640874118
1.18,1,2.7327580386008164e-154,7.21317374571477e-152,9.384580776985257e-151,7.074265343991644e-150,-6.064421019591576e-150
1.2,0,0.00035715879890060815,0.00437588668421296,0.004837741828672569,0.06467397898964902,-0.0034115654106675677
1.2,1,1.9808695184453638e-152,4.96836817932557e-150,6.150216427810447e-149,4.653036315496025e-148,-3.957464770390446e-148
1.22,0,0.0004544390469972884,0.00537989546386255,0.005895111427388134,0.07915226776225343,-0.00383373126817773
1.22,1,1.23600199389139e-150,2.9564745018395563e-148,3.4942103334691953e-147,2.6529622486569002e-146,-2.2390558183993625e-146
1.24,0,0.0005735273267420317,0.006559848518768284,0.0071280244888243935,0.09610187471651975,-0.004263995453763783
1.24,1,6.723199226060198e-149,1.5384543159624163e-146,1.7412881741544545e-145,1.3266271400216177e-144,-1.1112435357868793e-144
1.26,0,0.0007181330693656895,0.0079348273454972,0.00855427326376177,0.11578277079949564,-0.004695187962534833
1.26,1,3.2230691463140715e-147,7.074874045086224e-145,7.68895031736649e-144,5.877667558769894e-143,-4.887185192457823e-143
1.28,0,0.0008923479509355096,0.009523923603079909,0.010191591147208204,0.13845477722748456,-0.00511984678436582
1.28,1,1.3747913701199825e-145,2.90183525618295e-143,3.0352917936362885e-142,2.3279014630467144e-141,-1.9216445271811013e-141
1.3,0,0.0011006429874553215,0.01134592804450574,0.012057393657247615,0.16437357340600114,-0.005530580782920791
1.3,1,5.261532335909186e-144,1.070197932887264e-141,1.0796322485651309e-140,8.306827369593796e-140,-6.808550263551626e-140
1.32,0,0.0013478594419788134,0.01341902530513317,0.014168528945869825,0.19378680947801036,-0.005920455206145994
1.32,1,1.8201663684285388e-142,3.574447074344516e-140,3.4842902359535544e-139,2.689305468690026e-138,-2.1888828782817932e-138
1.34,0,0.001639193813803466,0.015760509845827168,0.01654104918485335,0.22693051012166535,-0.006283372280084992
1.34,1,5.729206035508386e-141,1.0881377509622846e-138,1.0266246070459889e-137,7.948355135297297e-137,-6.424962283950099e-137
1.36,0,0.0019801774824504473,0.018386537827396677,0.019190013268851277,0.2640259464149609,-0.006614416831407427
1.36,1,1.6505257342900945e-139,3.0365247627168173e-137,2.777064383992668e-136,2.1565843284717593e-135,-1.7314708616914048e-135
1.3800000000000001,0,0.0023766518597887866,0.021311928013540465,0.02212932958323646,0.30527712910733285,-0.006910136917766346
1.3800000000000001,1,4.375186630811875e-138,7.80777329875427e-136,6.93132694930906e-135,5.398691754760682e-134,-4.305603492935084e-134
1.4000000000000001,0,0.0028347401393681443,0.024550021999427008,0.025371645177774106,0.35086904031009186,-0.0071687323181137685
1.4000000000000001,1,1.0722511702846303e-136,1.8584887307792517e-134,1.6035240148166093e-133,1.2526146340846884e-132,-9.924262117755931e-133
1.42,0,0.0033608169016355145,0.028112610286619013,0.0289282847192795,0.40096667349210735,-0.0073901294794411765
1.42,1,2.440102277022432e-135,4.1125714471602154e-133,3.452674794088083e-132,2.704874362276724e-131,-2.1291143596742942e-131
1.44,0,0.003961476920020984,0.032009926220642776,0.032809239277852294,0.455714896949476,-0.007575929860477115
1.44,1,5.176642158043846e-134,8.493038240929201e-132,6.94531370001185e-131,5.456491098981241e-130,-4.267465745251153e-130
1.46,0,0.004643504504576961,0.036250704913153,0.03702320158795188,0.5152390977600226,-0.0077292289758806865
1.46,1,1.0275092005588616e-132,1.6426338139767004e-130,1.3097252874754462e-129,1.0318434436712093e-128,-8.018747097144712e-129
1.48,0,0.005413844613092112,0.04084229938901308,0.04157764119757688,0.5796465064126757,-0.007854314966492637
1.48,1,1.9145153784165518e-131,2.985051622457609e-129,2.322706084730625e-128,1.834943598652391e-127,-1.4170363715083257e-127
1.5,0,0.006279576758942171,0.04579084176256117,0.04647891015538828,0.6490280518051172,-0.007956267129260786
1.5,1,3.3588438848832376e-130,5.111982889995452e-128,3.8850683069108964e-127,3.077554559331553e-126,-2.3618769547321898e-126
1.52,0,0.007247892463573013,0.05110143367908882,0.051732367838401995,0.7234605568542223,-0.00804048534697871
1.52,1,5.564136353960244e-129,8.272683610241146e-127,6.145553362038067e-126,4.881253412961226e-125,-3.723077707527465e-125
1.54,0,0.008326076660600973,0.05677834792530993,0.0573425123899998,0.8030090605374686,-0.008112189583129537
1.54,1,8.725890735348822e-128,1.2683131514081132e-125,9.216413651429503e-125,7.339745056523099e-124,-5.56410664455174e-124
1.56,0,0.009521493085698248,0.06282522228907765,0.06331310614193901,0.8877290455599658,-0.008175933512878653
1.56,1,1.2985848905493782e-126,1.8465154813428243e-124,1.3134217937056436e-123,1.0487162685324757e-122,-7.902041011444803e-123
1.58,0,0.010841573313547128,0.06924522757643815,0.06964728336576916,0.9776683632522247,-0.008235177182090603
1.58,1,1.8380178065404038e-125,2.558449458301549e-123,1.7824613718962316e-122,1.4269063232987975e-121,-1.0687233991365807e-121
1.6,0,0.012293808763378865,0.07604119416232447,0.07634763067070147,1.072868678212871,-0.008291959940328386
1.6,1,2.4794254808331845e-124,3.3805233940627417e-122,2.308226820297209e-121,1.85251938306648e-120,-1.3792461078976962e-120
1.62,0,0.013885744719302207,0.08321568538645933,0.08341623317212207,1.173366302269721,-0.008346706859290176
1.62,1,3.1938673333165464e-123,4.267769128401908e-121,2.8575278317812668e-120,2.299173014601686e-119,-1.7016853366254188e-119
1.6400000000000001,0,0.01562497522707582,0.09077101118073314,0.09085468294910452,1.2791923465224015,-0.008398189992137706
1.6400000000000001,1,3.935813786078922e-122,5.157042299189456e-120,3.38777759708247e-119,2.732634069590295e-118,-2.0106481477037713e-118
1.6600000000000001,0,0.01751913765359323,0.09870918107182138,0.09866404997961557,1.3903721861868554,-0.008443651181356038
1.6600000000000001,1,4.647734440419346e-121,5.97457863110358e-119,3.85267895830227e-118,3.1153281617108607e-117,-2.2788871533563594e-117
1.68,0,0.01957590573744007,0.10703180159835332,0.10684481934459732,1.5069242994693743,-0.008479077092428011
1.68,1,5.267792078166402e-120,6.646607131861497e-118,4.209220826948257e-117,3.411980467697993e-116,-2.4814554692373834e-116
1.7,0,0.02180298011542191,0.11573992863561411,0.11539680168337259,1.6288586022906177,-0.008499601392020217
1.7,1,5.73913039774386e-119,7.110781142905361e-117,4.4244477471818995e-116,3.595155059550592e-115,-2.5996456995438416e-115
1.72,0,0.02420807556646362,0.12483388957731342,0.1243190263551727,1.7561744493106346,-0.008499995228246737
1.72,1,6.018730675286169e-118,7.325885211566079e-116,4.480492432403816e-115,3.649457604026061e-114,-2.62383367440681e-114
1.74,0,0.026798904545914944,0.1343130933131897,0.13360962827548983,1.8888585033937142,-0.008475197009058522
1.74,1,6.083885122490793e-117,7.277711468255175e-115,4.376821853078362e-114,3.57351929418884e-113,-2.5546396886331156e-113
1.76,0,0.029583156957135336,0.14417584713208736,0.14326573980628465,2.0268826870471717,-0.008420827197948677
1.76,1,5.934960403348578e-116,6.980011643145096e-114,4.129376529879678e-113,3.3794611339560987e-112,-2.4022595039157853e-112
1.78,0,0.03256847648547712,0.1544191989219896,0.15328339835201168,2.1702024191607476,-0.00833363425289324
1.78,1,5.594082391312331e-115,6.470672074130102e-113,3.767037508883837e-112,3.0901530055273588e-111,-2.1842589151491443e-111
1.8,0,0.0357624341636432,0.16503882038407025,0.16365747853184612,2.3187553094932363,-0.008211824116252764
1.8,1,5.1003490219966375e-114,5.804339321653655e-112,3.326412119250415e-111,2.7350472534421463e-110,-1.9224397484106346e-110
1.82,0,0.03917250011118624,0.17602894268453526,0.17438165515486373,2.472460434931386,-0.008055237347892374
1.82,1,4.502887449218102e-113,5.043354187281156e-111,2.8461580971904073e-110,2.345570605515427e-109,-1.639501019296065e-109
1.84,0,0.04280601456599477,0.18738235047601373,0.18544840000207707,2.631218260629633,-0.007865353965440747
1.84,1,3.8533531843705354e-112,4.2489266222247527e-110,2.361958245754895e-109,1.950988303243378e-108,-1.3561385761319124e-108
1.86,0,0.046670159383614504,0.19909043410909286,0.19684901196091079,2.794911202181833,-0.00764512465453282
1.86,1,3.1993175702671092e-111,3.474083378628599e-109,1.9029079753936635e-108,1.5753813851580798e-107,-1.0890097121500758e-107
1.8800000000000001,0,0.05077193111530953,0.21114329378232943,0.20857367673187008,2.9634047591570516,-0.0073986462044393075
1.8800000000000001,1,2.579529036071366e-110,2.7592464422325707e-108,1.4896289779176286e-107,1.2360165119504237e-106,-8.497220100378636e-107
1.9000000000000001,0,0.055118116595352665,0.22352988401032106,0.22061154948606904,3.136549092772407,-0.007130716627912204
1.9000000000000001,1,2.0214481167765353e-109,2.1305866844439036e-107,1.1340106789326535e-106,9.430496155697694e-106,-6.44767479747623e-106
1.92,0,0.05971527169235445,0.2362381827202525,0.23295085179376285,3.3141808774442847,-0.006846319360749753
1.92,1,1.5409217577184849e-108,1.6007299407995566e-106,8.401979648953821e-106,7.002667173706223e-105,-4.7616452565868446e-105
1.94,0,0.0645697035393478,0.24925536697586345,0.24557897307840212,3.4961252321495326,-0.006550094487444591
1.94,1,1.1434953109752521e-107,1.1710686587312894e-105,6.063204370109189e-105,5.064562867843822e-104,-3.425066745620017e-104
1.96,0,0.0696874561909967,0.2625679770387606,0.2584825668773275,3.682197535508115,-0.006245856965466423
1.96,1,8.267008395709482e-107,8.348568679647026e-105,4.2647588395966e-104,3.5701443457126973e-103,-2.4013447305621137e-103
1.98,0,0.07507429930490346,0.27616205224752993,0.2716476332862422,3.8722049483888563,-0.005936216923437376
1.98,1,5.826829356448943e-106,5.803802650916639e-104,2.9259028773847145e-103,2.4546895412012873e-102,-1.642157170072958e-102
2.0,0,0.08073571914713215,0.2900232258262637,0.28505958098783446,4.065947507272253,-0.005622345704561216
2.0,1,4.0066569713525436e-105,3.937098466909606e-103,1.9592357966982434e-102,1.6472622832210105e-101,-1.0960684978536657e-101
2.02,0,0.08667691101312917,0.3041367708101954,0.29870326497023264,4.263218705969561,-0.0053039146268254456
2.02,1,2.689559056400786e-104,2.607848492157517e-102,1.28129946890183e-101,1.0795935006351272e-100,-7.144947117330749e-101
2.04,0,0.09290277205746325,0.3184875952101229,0.31256299910864144,4.463805546260081,-0.004979213318361264
2.04,1,1.7635999034072952e-103,1.6877121405428655e-101,8.188715384000613e-101,6.914381067132139e-100,-4.551584070372127e-100
2.06,0,0.09941789354957806,0.33306019063770365,0.3266225458563924,4.667488102233461,-0.004645433305610069
2.06,1,1.1303129368377452e-102,1.067777124503615e-100,5.117232198366068e-100,4.330071682477197e-99,-2.835183708172136e-99
2.08,0,0.1062265517141939,0.3478385441652766,0.340865088016672,4.874038701130736,-0.00429908281686453
2.08,1,7.084771134414302e-102,6.60807226760525e-100,3.1286092057366527e-99,2.6529457413047452e-98,-1.7278156238400103e-98
2.1,0,0.11333269655642271,0.3628060275426487,0.355273189635465,5.083220868525007,-0.003936482927925589
2.1,1,4.3453039224911004e-101,4.002364445193112e-99,1.8723937578889342e-98,1.5910584068818963e-97,-1.0307273845548606e-97
2.12,0,0.1207399383835912,0.3779452805257451,0.36982875424273637,5.294788212571166,-0.0035542852107344203
2.12,1,2.6092208316033223e-100,2.3737363799860348e-98,1.0974791583954988e-97,9.345274185174517e-97,-6.022043253194068e-97
2.14,0,0.1284515320804,0.3932381056784133,0.3845129888524478,5.508483427756227,-0.003149948258441615
2.14,1,1.5346804697170014e-99,1.3792397918486573e-97,6.303233763835689e-97,5.378498829213901e-96,-3.4475631206257806e-96
2.16,0,0.1364703595297748,0.40866539052243084,0.39930638131275475,5.724037582611187,-0.0027221152971548257
2.16,1,8.846125515657798e-99,7.855024162881693e-97,3.5489926569981145e-96,3.034588857576182e-95,-1.9348854747727446e-95
2.18,0,0.14479891085819752,0.42420706951868686,0.41418869689471105,5.941169820322884,-0.002270847061268011
2.18,1,4.999420751884562e-98,4.386890300866367e-96,1.959837287255385e-95,1.6792183931770095e-94,-1.065053751055718e-94
2.2,0,0.153439265387165,0.43984213348381135,0.4291389976436289,6.159587550585664,-0.0017976818123051075
2.2,1,2.77149137646038e-97,2.403593509412241e-95,1.0619385769761662e-94,9.117471241109961e-94,-5.752440327932824e-94
2.22,0,0.16239307326775262,0.45554868828288786,0.4441356852900631,6.378987151644533,-0.0013055156841028648
2.22,1,1.507728509472578e-96,1.2925477767806423e-94,5.648425818298329e-94,4.8594353808100165e-93,-3.049868493317117e-93
2.24,0,0.1716615387523595,0.47130405870128456,0.45915656576406044,6.599055140633594,-0.0007983188156108767
2.24,1,8.052489287209336e-96,6.82484920789733e-94,2.9504047572006002e-93,2.5434253990575935e-92,-1.5879465099519674e-92
2.2600000000000002,0,0.18124540592047186,0.4870849280196986,0.4741789309109394,6.8194697154747015,-0.00028072319892169517
2.2600000000000002,1,4.223861086443184e-95,3.5397571740061843e-93,1.5140249589867858e-92,1.3078116665255052e-91,-8.122456621646393e-92
2.2800000000000002,0,0.19114494744169266,0.5028674996593373,0.4891796511600459,7.039902529456529,0.00024246577419351212
2.2800000000000002,1,2.1768595092885983e-94,1.80407580034059e-92,7.635664057683345e-92,6.608906330371399e-91,-4.083200209894573e-91
2.3000000000000003,0,0.2013599566592024,0.5186276648390571,0.5041352718617012,7.26002053523491,0.000766772511890057
2.3000000000000003,1,1.1026949802993764e-93,9.038536122414954e-92,3.7860143640774713e-91,3.2834589309134267e-90,-2.0180638737753327e-90
2.32,0,0.2118897429482034,0.5343411597860209,0.5190221058903185,7.4794877312084775,0.0012885057958151869
2.32,1,5.492143752114281e-93,4.453064345054161e-91,1.8462614977034678e-90,1.6043721597338243e-89,-9.809431514262418e-90
2.34,0,0.22273312998807,0.5499836977036854,0.5338163159061788,7.697966660263084,0.0018051075885110457
2.34,1,2.6905545862814716e-92,2.158179947395297e-90,8.857849631827284e-90,7.712565982748947e-89,-4.691114056395532e-89
2.36,0,0.23388845632331184,0.5655310642027186,0.5484939812543576,7.915119546361189,0.002315352476871091
2.36,1,1.2968863677085316e-91,1.0292700903180411e-89,4.1824540300789455e-89,3.6488553274617446e-88,-2.2078772010164873e-88
2.38,0,0.245353577409636,0.5809591697860446,0.5630311466401025,8.130609003687848,0.0028193733167762858
2.38,1,6.152677635438622e-91,4.8319726015706365e-89,1.9441990647166726e-88,1.6994850612933873e-87,-1.0230088970734982e-87
2.4,0,0.25712586826895906,0.596244058617794,0.5774038521711262,8.344098309656921,0.00331851099219449
2.4,1,2.8738610714161277e-90,2.2336173902198755e-88,8.900027128651387e-88,7.794988093745593e-87,-4.6679237474377665e-87
2.42,0,0.26920222591905746,0.6113618784722711,0.5915881467833745,8.555251289749048,0.0038150088627473266
2.42,1,1.3220246603612373e-89,1.016983062523307e-87,4.013405249495735e-87,3.52193283074351e-86,-2.09815654321088e-86
2.44,0,0.28157907089286754,0.6262888217265742,0.6055600891618648,8.763731911665506,0.004311592506532236
2.44,1,5.9912035809899935e-89,4.562117768521325e-87,1.783329853749042e-86,1.5679787015998715e-85,-9.292822140068862e-86
2.46,0,0.2942523473987081,0.6410010508951502,0.6192957417741555,8.969203722384494,0.004810990147609218
2.46,1,2.6755546388652015e-88,2.01692757924641e-86,7.810327910390149e-86,6.880416620065024e-85,-4.0567180091200493e-85
2.48,0,0.3072175219643029,0.6554746240467882,0.6327711643730439,9.171329279920975,0.0053154567340589765
2.48,1,1.1777670580311364e-87,8.790316777519978e-86,3.372437671383384e-85,2.976617427923783e-84,-1.745973079070986e-84
2.5,0,0.32046958071590653,0.6696854352690667,0.6459624132208981,9.369769729787706,0.005826363979227089
2.5,1,5.111727541951853e-87,3.7776772705444656e-85,1.4360521144389108e-84,1.2699294754224479e-83,-7.410546575462226e-84
2.52,0,0.3340030257286662,0.6836091831902112,0.6588455513738758,9.564184654812943,0.006343909850015095
2.52,1,2.1880237391529686e-86,1.6012659331715239e-84,6.031969404676738e-84,5.3443587483633596e-83,-3.1025864419232265e-83
2.54,0,0.34781187110856676,0.6972213767301089,0.6713966737770546,9.754232289104428,0.006866985117095936
2.54,1,9.238943394532407e-86,6.696211566662463e-84,2.49987588334283e-83,2.21910987517608e-82,-1.2816402558433351e-82
2.56,0,0.36188963960107434,0.7104973822463782,0.6835919488821257,9.939570137700064,0.0073932137492302985
2.56,1,3.8493301553137667e-85,2.7632968132940593e-83,1.0224749732515052e-82,9.093557247144035e-82,-5.224941708532351e-82
2.58,0,0.37622936055005834,0.7234125107343868,0.6954076762828462,10.11985598939566,0.007919160885755616
2.58,1,1.5828657851982977e-84,1.1255402945210214e-82,4.1282246538020256e-82,3.678426896718732e-81,-2.1026704843893023e-81
2.6,0,0.3908235699499783,0.7359421384612491,0.7068203577622952,10.294749258539799,0.00844067991768771
2.6,1,6.42539125221803e-84,4.526152678192567e-82,1.6456932596388199e-81,1.4691372387832644e-80,-8.354758638363051e-81
2.62,0,0.40566431315631746,0.7480618500586032,0.7178067774316216,10.46391254900973,0.008953351810712995
2.62,1,2.57542679734584e-83,1.7973333586746244e-81,6.478957041698062e-81,5.794690993659554e-80,-3.2784242915150794e-80
2.64,0,0.42074315056828887,0.7597475902368596,0.7283440855276494,10.627013305635707,0.0094529576803275
2.64,1,1.019501340150439e-82,7.049417792759338e-81,2.5195614412477683e-80,2.2576620050366666e-79,-1.2707435140503594e-79
2.66,0,0.43605116630783813,0.7709758092826299,0.7384098800584068,10.783725408541176,0.009935921415642035
2.66,1,3.9866443328685714e-82,2.731456604205829e-80,9.68052349035826e-80,8.690379388361296e-79,-4.866340142473136e-79
2.68,0,0.451578979628774,0.7817235884791732,0.7479822808740118,10.933730575286681,0.010399663421742922
2.68,1,1.5402735517630556e-81,1.0457804572325473e-79,3.675485019349573e-79,3.305655970383366e-78,-1.8415633302577996e-78
2.7,0,0.4673167585380031,0.7919687343997894,0.7570399918263144,11.076719462851727,0.010842818745323335
2.7,1,5.880929941723103e-81,3.957110548367895e-79,1.3792972521414487e-78,1.2427998613818528e-77,-6.888043846103475e-78
2.72,0,0.48325423493041997,0.8016898352743939,0.765562348304307,11.212392402516116,0.011265291325397442
2.72,1,2.2194055374599548e-80,1.480100562825004e-78,5.116955505449102e-78,4.619048950560604e-77,-2.546908162605598e-77
2.74,0,0.4993807204532382,0.8108662777371459,0.7735293493656268,11.340459749946028,0.011668138374014703
2.74,1,8.280418369157761e-80,5.473452046845803e-78,1.876968078202304e-77,1.697433318939277e-76,-9.311500323808646e-77
2.7600000000000002,0,0.5156851223347491,0.8194782275330958,0.7809216756630947,11.46064188354071,0.01205330192263343
2.7600000000000002,1,3.0547318374261925e-79,2.0015569943836784e-77,6.808828221576886e-77,6.168797017091108e-76,-3.3666172249539585e-76
2.7800000000000002,0,0.5321559585327261,0.8275065824817631,0.7877206961241647,11.57266892950786,0.012423225236825708
2.7800000000000002,1,1.114492673379074e-78,7.239166296684096e-77,2.4430637971466077e-76,2.217443545107202e-75,-1.2039602635714282e-75
2.8000000000000003,0,0.5487813717614187,0.8349329095316492,0.7939084676502526,11.676280326154021,0.012780407289067597
2.8000000000000003,1,4.0219876567942423e-78,2.5899922847927122e-76,8.671992094227035e-76,7.88540005914222e-75,-4.259410860432423e-75
2.82,0,0.5655491422145811,0.841739379622647,0.7994677327971258,11.7712243580457,0.01312695667135877
2.82,1,1.4359447829548985e-77,9.167926841618193e-76,3.045771651347681e-75,2.7745130072481277e-74,-1.4910032494215806e-74
2.84,0,0.582446699079391,0.8479087140616599,0.8043819203977184,11.857257790755344,0.013464206107895116
2.84,1,5.072714702419209e-77,3.211279484537969e-75,1.0586224888272867e-74,9.660789418318795e-74,-5.1649981399656376e-74
2.86,0,0.5994611311942626,0.8534241542286125,0.8086351534110104,11.934145719074492,0.013792440126083605
2.86,1,1.7734509872904417e-76,1.1132407570726667e-74,3.6418270028113594e-74,3.329434157412464e-73,-1.77089709751073e-73
2.88,0,0.6165791974072793,0.8582694629397264,0.8122122670321225,12.001661708506582,0.014110772649587489
2.88,1,6.136808786587954e-76,3.820076822774937e-74,1.2402216462583758e-73,1.135867370414438e-72,-6.010566152259469e-73
2.9,0,0.633787337313821,0.8624289611941443,0.8150988384618358,12.05958826624877,0.014417190469248276
2.9,1,2.1022169012809841e-75,1.2977570210996612e-73,4.1816415921301196e-73,3.8366301377114867e-72,-2.0197703081719612e-72
2.92,0,0.6510716830759657,0.8658875989595277,0.8172812279395268,12.107717629831363,0.014708755602023338
2.92,1,7.129994846427588e-75,4.3653354330402766e-73,1.3961301275436038e-72,1.2832210693356635e-71,-6.720741087100248e-72
2.94,0,0.6684180729500004,0.8686310538131466,0.8187466289399055,12.145852815746366,0.01498193763768807
2.94,1,2.394645900040464e-74,1.4541455173107523e-72,4.616354046243045e-72,4.250547017437678e-71,-2.2147432932026256e-71
2.96,0,0.6858120669832977,0.8706458473117934,0.8194831240514258,12.173808833034183,0.01523302933092463
2.96,1,7.965185122785697e-74,4.797618128130205e-72,1.5119152658442575e-71,1.394572214316234e-70,-7.229056763780053e-71
2.98,0,0.703238965111474,0.8719194664530663,0.8194797421748076,12.191413942950854,0.015458587392073397
2.98,1,2.6243002850826286e-73,1.56794604144412e-71,4.9053554415980484e-71,4.532623188272059e-70,-2.337498730250291e-70
3.0,0,0.7206838276234935,0.8724404768470679,0.8187265124132969,12.1985108386343,0.015655837224651137
3.0,1,8.56551379121286e-73,5.076715398815032e-71,1.5768353183688813e-70,1.4595830764648298e-69,-7.488429206307252e-70
3.02,0,0.7381314977029035,0.8721986153293163,0.8172145103954561,12.194957628924858,0.015822985685569613
3.02,1,2.7699587751069536e-72,1.6286885702075663e-70,5.022637055326258e-70,4.657312917261231e-69,-2.3771489189706376e-69
3.04,0,0.7555666255334733,0.8711848525426387,0.8149358937120728,12.180628536549717,0.01595939904722421
3.04,1,8.876251425072243e-72,5.177888892120712e-70,1.585485607593396e-69,1.4727359603350807e-68,-7.47831515438181e-69
