case,time,source_a,inverse_a,causal_a,retained_error_a,discarded_error_a
finest-carrier,28.325000000000003,-9.776063281018987e-06,-9.776063279273556e-06,-9.776072301387954e-06,-1.7120565000283656e-15,-5.87952084465674e-23
finest-carrier,28.337500000000002,-1.0058518644117665e-05,-1.0058518643078723e-05,-1.0058530936731567e-05,-1.0847328112242284e-15,1.4648323934154815e-22
finest-carrier,28.35,-1.0351156884975676e-05,-1.035115688659823e-05,-1.0351160860908505e-05,1.5003016334536601e-15,3.0963725999603894e-22
finest-carrier,28.3625,-1.0648304580281874e-05,-1.0648304583162012e-05,-1.0648296305143923e-05,2.8476718793874054e-15,-4.260188431410307e-23
finest-carrier,28.375,-1.0941701929684244e-05,-1.0941701930364147e-05,-1.0941689410578109e-05,6.10891864239305e-16,-3.4343245500482456e-22
finest-carrier,28.387500000000003,-1.1228351857375252e-05,-1.1228351854668489e-05,-1.1228347252481966e-05,-2.7533356290163132e-15,-6.131833323484632e-23
finest-carrier,28.400000000000002,-1.1513280889082211e-05,-1.151328088635272e-05,-1.1513288284027678e-05,-2.8396040303123703e-15,2.2751898469791147e-22
finest-carrier,28.4125,-1.1804555318106758e-05,-1.18045553185398e-05,-1.1804567071305787e-05,5.077826403809428e-16,-7.269562722324978e-23
finest-carrier,28.425,-1.2105598962986741e-05,-1.2105598965956913e-05,-1.2105603961365048e-05,2.9214263804288746e-15,-4.0315892073026375e-22
finest-carrier,28.4375,-1.2412271316777356e-05,-1.2412271318522761e-05,-1.2412265587586777e-05,1.6591253226460533e-15,-9.325216193931752e-23
finest-carrier,28.450000000000003,-1.2717091635493505e-05,-1.2717091634491331e-05,-1.2717080966258626e-05,-1.0415194865026709e-15,3.68984298639599e-22
finest-carrier,28.462500000000002,-1.3016185379012278e-05,-1.301618537714533e-05,-1.3016179320282934e-05,-1.7994637015124858e-15,2.7655605112379974e-22
finest-carrier,28.475,-1.3312596456058755e-05,-1.3312596455484613e-05,-1.3312600242652654e-05,-5.624951977955385e-16,-9.32539370037987e-24
finest-carrier,28.4875,-1.3613353480610435e-05,-1.361335348100329e-05,-1.36133638458776e-05,4.817024482144242e-16,9.617607781589485e-23
finest-carrier,28.5,-1.3923057064009202e-05,-1.3923057064363267e-05,-1.392306460388802e-05,4.47079707302485e-16,1.7894735177125749e-22
finest-carrier,28.512500000000003,-1.4239607176676494e-05,-1.42396071768883e-05,-1.4239604410090028e-05,1.6915276948271796e-16,-2.9193683269862013e-22
finest-carrier,28.525000000000002,-1.4556058850180064e-05,-1.4556058850370389e-05,-1.4556047969553301e-05,2.2820018663223654e-16,-7.154499411151197e-22
finest-carrier,28.5375,-1.486724916979487e-05,-1.4867249170152229e-05,-1.4867240968647366e-05,3.202068468559206e-16,-3.14607087460302e-22
finest-carrier,28.55,-1.5174946691458579e-05,-1.5174946691531815e-05,-1.5174949672454244e-05,9.233321526701883e-17,4.23971228840796e-22
finest-carrier,28.5625,-1.5486145311078837e-05,-1.5486145310594382e-05,-1.5486156252330465e-05,-4.6446911472407765e-16,5.74276358394677e-22
finest-carrier,28.575000000000003,-1.5806013262378294e-05,-1.5806013261269196e-05,-1.580602070367795e-05,-9.853763781361723e-16,2.9184973487430773e-22
finest-carrier,28.587500000000002,-1.613281793060528e-05,-1.6132817930042334e-05,-1.6132814784202243e-05,-6.792129169923712e-16,2.0482617860740773e-22
finest-carrier,28.6,-1.6460010122975044e-05,-1.6460010123704956e-05,-1.6460000504866e-05,7.269691432098642e-16,7.303774842127962e-23
finest-carrier,28.6125,-1.6782893651199335e-05,-1.6782893653023394e-05,-1.678288718940745e-05,1.7992802214873857e-15,-5.360854237964724e-22
finest-carrier,28.625,-1.7102893347760994e-05,-1.7102893348468744e-05,-1.7102895357006452e-05,7.681595224247911e-16,-9.76638440270914e-22
finest-carrier,28.637500000000003,-1.7425708627026304e-05,-1.742570862553771e-05,-1.7425716540647922e-05,-1.4847466609901643e-15,-4.231601903324833e-22
finest-carrier,28.650000000000002,-1.7755853324891158e-05,-1.775585332299259e-05,-1.7755860116426902e-05,-1.926660601650346e-15,5.791966245463601e-22
finest-carrier,28.6625,-1.8092710153475578e-05,-1.809271015376938e-05,-1.8092709878601132e-05,1.9645061462479476e-16,8.948133349639362e-22
finest-carrier,28.675,-1.843122072438641e-05,-1.843122072618849e-05,-1.843121315837064e-05,1.823978706612471e-15,5.235683936156055e-22
finest-carrier,28.6875,-1.8766523556892345e-05,-1.8766523557510744e-05,-1.8766515467032e-05,6.182215115134269e-16,1.7603924618702984e-22
finest-carrier,28.700000000000003,-1.9098649462463422e-05,-1.9098649461239738e-05,-1.9098649277232228e-05,-1.348187979149567e-15,-1.7309815526325852e-22
finest-carrier,28.712500000000002,-1.9432764315101548e-05,-1.943276431433454e-05,-1.943277293194081e-05,-9.05726964974436e-16,-8.24592975937339e-22
finest-carrier,28.725,-1.9774110896140782e-05,-1.9774110897179783e-05,-1.9774119290454475e-05,1.1461864246995827e-15,-1.1296346579043274e-21
finest-carrier,28.7375,-2.012250652350958e-05,-2.0122506524860976e-05,-2.0122505434911807e-05,1.4262468704838301e-15,-3.2918923798598163e-22
finest-carrier,28.75,-2.0472493026525428e-05,-2.047249302571704e-05,-2.04724839394366e-05,-6.159830380409823e-16,8.934421798815675e-22
finest-carrier,28.762500000000003,-2.0819217339183016e-05,-2.0819217336986754e-05,-2.0819210520236265e-05,-1.979738137975725e-15,1.2217023502386403e-21
finest-carrier,28.775000000000002,-2.1163469339395833e-05,-2.116346933862537e-05,-2.116347151339381e-05,-7.571503812944694e-16,5.993103105065426e-22
finest-carrier,28.7875,-2.1510423632677964e-05,-2.1510423634094434e-05,-2.1510431273924192e-05,1.3644500153085163e-15,-8.285555587828947e-23
finest-carrier,28.8,-2.186405681530168e-05,-2.186405681707544e-05,-2.1864061902519277e-05,1.8304099561304023e-15,-5.817879967026484e-22
finest-carrier,28.8125,-2.2223523480515704e-05,-2.2223523480930265e-05,-2.2223522131916744e-05,3.5129095311683683e-16,-1.0877488583778606e-21
finest-carrier,28.825000000000003,-2.2584577794472203e-05,-2.2584577793246837e-05,-2.2584572070767337e-05,-1.369845709416223e-15,-1.0611060746775716e-21
finest-carrier,28.837500000000002,-2.294372774778952e-05,-2.294372774620055e-05,-2.2943722469453237e-05,-1.6463558481530054e-15,4.36263232126072e-23
finest-carrier,28.85,-2.330122039790175e-05,-2.330122039778604e-05,-2.3301220067434398e-05,-2.062539525824961e-16,1.3439364443646705e-21
finest-carrier,28.8625,-2.3660765027767593e-05,-2.366076502909485e-05,-2.3660770702787014e-05,1.441810116556082e-15,1.433172876606926e-21
finest-carrier,28.875,-2.4026225365916253e-05,-2.4026225367331662e-05,-2.402623211096049e-05,1.2965423216917291e-15,3.7723854884933926e-22
finest-carrier,28.887500000000003,-2.4397782385541245e-05,-2.439778238484459e-05,-2.4397782678505483e-05,-5.348402884738079e-16,-6.211082674947228e-22
finest-carrier,28.900000000000002,-2.4771391125353314e-05,-2.4771391123844277e-05,-2.4771383784981155e-05,-1.4580475508451193e-15,-1.0562474123444774e-21
finest-carrier,28.9125,-2.514288190178071e-05,-2.514288190167667e-05,-2.5142875097772757e-05,-2.578625187694104e-17,-1.143559127279115e-21
finest-carrier,28.925,-2.5512650553951576e-05,-2.551265055541973e-05,-2.551265234727569e-05,1.4644310308412579e-15,-6.334625766879606e-22
finest-carrier,28.9375,-2.5885311843681923e-05,-2.5885311844088763e-05,-2.5885319814203356e-05,3.432128650961723e-16,6.851533275251769e-22
finest-carrier,28.950000000000003,-2.6264445145167124e-05,-2.6264445143346827e-05,-2.626444970141186e-05,-1.7958584212151466e-15,1.7604450709444276e-21
finest-carrier,28.962500000000002,-2.6648736227856128e-05,-2.6648736226636282e-05,-2.66487329442804e-05,-1.2274265646952407e-15,1.300824930669829e-21
finest-carrier,28.975,-2.7033922005611497e-05,-2.7033922007401966e-05,-2.7033915856011276e-05,1.6769828087540973e-15,-2.5927459807285497e-22
finest-carrier,28.9875,-2.7417616187255244e-05,-2.7417616189678707e-05,-2.7417613716897745e-05,2.441201494966922e-15,-1.3368754760290984e-21
finest-carrier,29.0,-2.780131007215969e-05,-2.7801310071642157e-05,-2.780131230192873e-05,-5.202586946846913e-16,-1.3343151440893927e-21
finest-carrier,29.012500000000003,-2.8188252015719506e-05,-2.8188252012813465e-05,-2.818825603889267e-05,-2.9901795502445702e-15,-7.495348574609265e-22
finest-carrier,29.025000000000002,-2.858035937823189e-05,-2.8580359376958037e-05,-2.858036230928895e-05,-1.212472529673625e-15,1.9776592443036673e-22
finest-carrier,29.0375,-2.8976857492892805e-05,-2.8976857495367483e-05,-2.8976857076764576e-05,2.286502183927873e-15,1.381608618711552e-21
finest-carrier,29.05,-2.9375015990245057e-05,-2.937501599284013e-05,-2.937501160249278e-05,2.433364316358277e-15,1.8001123663685644e-21
finest-carrier,29.0625,-2.9772468790706384e-05,-2.977246878981912e-05,-2.9772464170815762e-05,-8.64180085967307e-16,6.0617669412192e-22
finest-carrier,29.075000000000003,-3.016970847531608e-05,-3.016970847259579e-05,-3.0169709413372334e-05,-2.751067075012696e-15,-1.225904462307635e-21
finest-carrier,29.087500000000002,-3.057005245360456e-05,-3.0570052452998285e-05,-3.0570058864027626e-05,-6.246035094973139e-16,-1.8831285568140506e-21
finest-carrier,29.1,-3.097614981634189e-05,-3.0976149818533864e-05,-3.097615399856685e-05,2.2792285721892957e-15,-1.037495838047576e-21
finest-carrier,29.1125,-3.1386715108352444e-05,-3.138671511017843e-05,-3.13867115587159e-05,1.7785209283589147e-15,2.2247705676810018e-22
finest-carrier,29.125,-3.179792088630728e-05,-3.1797920885000986e-05,-3.179791426879293e-05,-1.285816390962559e-15,1.1796402452118039e-21
finest-carrier,29.137500000000003,-3.2208050861655125e-05,-3.220805085904276e-05,-3.220804958734725e-05,-2.432080192480131e-15,1.6564918879234495e-21
finest-carrier,29.150000000000002,-3.2619408744738455e-05,-3.261940874463247e-05,-3.261941346723306e-05,-5.2713303183185974e-17,1.112855071731342e-21
finest-carrier,29.1625,-3.3035204243410106e-05,-3.303520424591977e-05,-3.3035208245120744e-05,2.3015614411032054e-15,-5.998865446110893e-22
finest-carrier,29.175,-3.3455872616405814e-05,-3.345587261751603e-05,-3.3455871924374164e-05,1.1817766945481827e-15,-2.0737026270791087e-21
finest-carrier,29.1875,-3.387928202908341e-05,-3.387928202754273e-05,-3.387927917709572e-05,-1.599262600625791e-15,-1.7134684173962195e-21
finest-carrier,29.200000000000003,-3.430351548825205e-05,-3.4303515486410034e-05,-3.4303513675070856e-05,-1.7375451991920787e-15,6.211359584955738e-23
finest-carrier,29.212500000000002,-3.472842777586749e-05,-3.4728427776621685e-05,-3.472842724842394e-05,8.449542620551783e-16,1.471677483253331e-21
finest-carrier,29.225,-3.515520656344417e-05,-3.515520656531713e-05,-3.515520739192642e-05,1.851925929985204e-15,1.6737237638291478e-21
finest-carrier,29.2375,-3.5585426020676716e-05,-3.558542602060408e-05,-3.55854287644125e-05,-3.992843405277287e-16,9.977465827040164e-22
finest-carrier,29.25,-3.6019969809462095e-05,-3.601996980730495e-05,-3.601997209466326e-05,-2.079932042769922e-15,-2.8479930651504494e-22
finest-carrier,29.262500000000003,-3.645790930995596e-05,-3.645790930988743e-05,-3.645790724991631e-05,-1.5834274116396136e-16,-1.732119009661218e-21
finest-carrier,29.275000000000002,-3.68969797505847e-05,-3.6896979752883445e-05,-3.689697470174084e-05,2.321747001129513e-15,-2.0511343154672977e-21
finest-carrier,29.2875,-3.733619774981545e-05,-3.7336197751023384e-05,-3.7336196164680944e-05,1.117070350078816e-15,-4.899457413547197e-22
finest-carrier,29.3,-3.777746654016312e-05,-3.777746653816382e-05,-3.777747035455518e-05,-2.0301988056197847e-15,1.5894654903630888e-21
finest-carrier,29.3125,-3.82233562172507e-05,-3.8223356214937616e-05,-3.8223358789739946e-05,-2.0973821169881064e-15,2.1484245483880374e-21
finest-carrier,29.325000000000003,-3.8673723603435126e-05,-3.86737236045222e-05,-3.867371889956063e-05,9.557962915524145e-16,9.774751755211146e-22
finest-carrier,29.337500000000002,-3.9126016436301645e-05,-3.912601643858901e-05,-3.9126006965985735e-05,2.2435083287884536e-15,-5.875857527489705e-22
finest-carrier,29.35,-3.9578795601715734e-05,-3.9578795601821694e-05,-3.9578786014888775e-05,8.918428608726211e-17,-1.6173380816814646e-21
finest-carrier,29.3625,-4.003333013529065e-05,-4.0033330133851315e-05,-4.0033316836635095e-05,-1.6081234018734044e-15,-1.7958880441688342e-21
finest-carrier,29.375,-4.049142754236845e-05,-4.049142754226133e-05,-4.049139978182914e-05,-3.428786685305913e-16,-7.13475318269198e-22
finest-carrier,29.387500000000003,-4.0953248985509116e-05,-4.095324898638347e-05,-4.095319559212817e-05,1.0654978012953637e-15,1.2888857417003248e-21
finest-carrier,29.400000000000002,-4.141790407475421e-05,-4.141790407474501e-05,-4.141781020368424e-05,-2.572787350108155e-17,2.4190127776716623e-21
finest-carrier,29.4125,-4.188485593270119e-05,-4.188485593143584e-05,-4.1884691139070834e-05,-1.3608901838322666e-15,1.3411758372011653e-21
finest-carrier,29.425,-4.235390797492133e-05,-4.235390797470765e-05,-4.235361728915029e-05,-8.116107582527972e-17,-8.593620799263382e-22
finest-carrier,29.4375,-4.282492971867668e-05,-4.2824929720839305e-05,-4.2824423861167195e-05,1.9090865426645775e-15,-2.0551764668043434e-21
finest-carrier,29.450000000000003,-4.329848794622837e-05,-4.329848794733253e-05,-4.3297616439926227e-05,1.0620738805298311e-15,-1.6079026304312515e-21
finest-carrier,29.462500000000002,-4.377574549989216e-05,-4.3775745497921574e-05,-4.37742481179973e-05,-1.6730685435207143e-15,-2.7648792179319517e-22
finest-carrier,29.475,-4.425680338694393e-05,-4.4256803384642995e-05,-4.4254243307732374e-05,-2.1902564799247987e-15,1.2269539113429936e-21
finest-carrier,29.4875,-4.474011840074621e-05,-4.474011840121401e-05,-4.473578007990081e-05,3.17243021997555e-16,2.1523742241737564e-21
finest-carrier,29.5,-4.5224613275633984e-05,-4.522461327780153e-05,-4.5217324924916025e-05,2.267671555743638e-15,1.4451960135466119e-21
finest-carrier,29.512500000000003,-4.5711408233137795e-05,-4.5711408234188346e-05,-4.56992498772555e-05,1.1567043863753613e-15,-7.648996316068419e-22
finest-carrier,29.525000000000002,-4.620219621928267e-05,-4.620219621806519e-05,-4.618205281108664e-05,-1.191675780365904e-15,-2.4212633038685978e-21
finest-carrier,29.5375,-4.669674881315977e-05,-4.6696748811383995e-05,-4.6663626819346486e-05,-1.7276289528344285e-15,-1.8214247975205155e-21
finest-carrier,29.55,-4.719354095120032e-05,-4.719354095117248e-05,-4.713950281266867e-05,-1.967126153953436e-16,2.3552549465910506e-22
finest-carrier,29.5625,-4.769223349997631e-05,-4.769223350134291e-05,-4.7604751526863446e-05,1.2013240121015953e-15,1.7584045060634518e-21
finest-carrier,29.575000000000003,-4.819385008396626e-05,-4.819385008497062e-05,-4.8053318789385815e-05,9.115730269969424e-16,1.8933513197555642e-21
finest-carrier,29.587500000000002,-4.8698795528804846e-05,-4.8698795528366645e-05,-4.847481813773757e-05,-3.7803515485216245e-16,8.815452383497252e-22
finest-carrier,29.6,-4.920644782037353e-05,-4.9206447819766434e-05,-4.885232534469563e-05,-9.34177482928401e-16,-8.521613576761314e-22
finest-carrier,29.6125,-4.9716724253148214e-05,-4.971672425282812e-05,-4.916135502352311e-05,-1.633773941181412e-16,-2.2724933534207214e-21
finest-carrier,29.625,-5.023034180289265e-05,-5.023034180361537e-05,-4.936647159233463e-05,7.082875193106864e-16,-1.853461835891663e-21
finest-carrier,29.637500000000003,-5.074725893521759e-05,-5.074725893508423e-05,-4.9414649919480705e-05,3.5713425386525275e-16,4.111133993592732e-22
finest-carrier,29.650000000000002,-5.126648312187676e-05,-5.1266483121302384e-05,-4.922807656386253e-05,-6.482824994665667e-16,2.3138924228690922e-21
finest-carrier,29.6625,-5.178787990784972e-05,-5.1787879907693756e-05,-4.869644730354828e-05,-6.124150984694032e-16,2.0048344380021146e-21
finest-carrier,29.675,-5.231263504219541e-05,-5.2312635042673534e-05,-4.766475769633433e-05,5.5975914221227285e-16,1.2670940554551417e-22
finest-carrier,29.6875,-5.284131567045769e-05,-5.284131567129035e-05,-4.591477945628587e-05,9.738218522240073e-16,-1.5162351309831817e-21
finest-carrier,29.700000000000003,-5.337294551638879e-05,-5.3372945516074144e-05,-4.3142812211825684e-05,-2.501401320400894e-16,-2.0048639814556696e-21
finest-carrier,29.712500000000002,-5.390675157863622e-05,-5.390675157748957e-05,-3.8934586275053316e-05,-1.2874973429974433e-15,-1.2018374091441092e-21
finest-carrier,29.725,-5.4443404649031636e-05,-5.4443404648964266e-05,-3.2733540867355724e-05,-3.634320137487002e-16,6.742214944518422e-22
finest-carrier,29.7375,-5.4983624211155656e-05,-5.4983624212434534e-05,-2.3800072015377337e-05,1.2261013303657213e-15,2.337447582009221e-21
finest-carrier,29.75,-5.552692984454488e-05,-5.552692984552985e-05,-1.1164792293520718e-05,9.633590033557986e-16,1.9799289007520165e-21
finest-carrier,29.762500000000003,-5.6072858494937704e-05,-5.6072858494358306e-05,6.4207388735816136e-06,-8.313353036059717e-16,-3.3765627586410555e-22
finest-carrier,29.775000000000002,-5.662210604174156e-05,-5.662210604036613e-05,3.053594073573311e-05,-1.3572952291375128e-15,-2.2633467590390565e-21
finest-carrier,29.7875,-5.717517171911712e-05,-5.717517171930155e-05,6.314415173674209e-05,2.1381988977985985e-16,-2.001551167493937e-21
finest-carrier,29.8,-5.773107983816805e-05,-5.773107983932691e-05,0.00010663793591320802,1.3647920546966945e-15,-2.142703016374374e-22
finest-carrier,29.8125,-5.8288962619315695e-05,-5.8288962619668996e-05,0.00016386552862576316,3.0300361788584773e-16,1.4431726646325696e-21
finest-carrier,29.825000000000003,-5.884987588551382e-05,-5.8849875884592725e-05,0.00023813004631174128,-1.1410564415815499e-15,2.0494605920334053e-21
finest-carrier,29.837500000000002,-5.9415316294768594e-05,-5.941531629460342e-05,0.000333151596872911,-6.127536027928197e-16,1.2439997659624204e-21
finest-carrier,29.85,-5.998471649766301e-05,-5.998471649842592e-05,0.0004529748589352767,8.340084097693886e-16,-7.709470604065788e-22
